fold,train_start,test_start,test_end,accuracy,total_return,sharpe_ratio,max_drawdown,win_rate,n_trades,weights
1,0,2520,2850,0.38181818181818183,-0.2780483381302536,-10.667352286491063,-0.32412832346764386,0.22727272727272727,22,"[np.float64(0.3500000000000001), np.float64(0.4000000000000001), np.float64(0.24999999999999992)]"
2,330,2850,3180,0.4393939393939394,-0.16792119755654275,-8.79475969878755,-0.17665616376323487,0.14285714285714285,7,"[np.float64(1.0), np.float64(0.0), np.float64(0.0)]"
3,660,3180,3510,0.44242424242424244,-0.002052542623397676,0.7391045631779698,-0.2993522033745323,0.40425531914893614,47,"[np.float64(0.7699999999999999), np.float64(0.2099999999999999), np.float64(0.020000000000000184)]"
4,990,3510,3840,0.40606060606060607,0.09790423136170502,3.0036198594461903,-0.14973401953882765,0.46153846153846156,13,"[np.float64(0.8), np.float64(0.00999999999999994), np.float64(0.19)]"
5,1320,3840,4170,0.43333333333333335,-0.09059062930340188,-2.290522878924388,-0.20394555577311996,0.3125,16,"[np.float64(0.0), np.float64(0.9), np.float64(0.09999999999999998)]"
6,1650,4170,4500,0.4818181818181818,0.0,0.0,0.0,0.0,0,"[np.float64(0.91), np.float64(0.059999999999999915), np.float64(0.030000000000000054)]"
7,1980,4500,4830,0.26666666666666666,-0.3366423919048092,-7.652112514213687,-0.38292424688363985,0.18181818181818182,22,"[np.float64(0.7899999999999999), np.float64(0.17999999999999997), np.float64(0.03000000000000011)]"
8,2310,4830,5160,0.41515151515151516,-0.12905439273866867,-7.474307069743398,-0.15721042029886972,0.14285714285714285,7,"[np.float64(0.0), np.float64(0.8), np.float64(0.19999999999999996)]"
9,2640,5160,5490,0.43333333333333335,-0.031935314296116304,-0.7506847969036482,-0.17753718260573512,0.3333333333333333,9,"[np.float64(0.18999999999999995), np.float64(0.24999999999999994), np.float64(0.56)]"
10,2970,5490,5820,0.37575757575757573,-0.18250550982961394,-5.427048416119516,-0.2057455355988507,0.1111111111111111,9,"[np.float64(0.19999999999999996), np.float64(0.64), np.float64(0.16000000000000003)]"
11,3300,5820,6150,0.36363636363636365,-0.11930442149403371,-9.355374531428852,-0.11930442149403371,0.0,4,"[np.float64(0.0999999999999999), np.float64(0.029999999999999874), np.float64(0.8700000000000002)]"
