fold,train_start,test_start,test_end,accuracy,total_return,sharpe_ratio,max_drawdown,win_rate,n_trades,weights
1,0,5040,5700,0.22575757575757577,-0.10911216157788185,-3.6621983144370533,-0.1506347929109743,0.2,15,"[np.float64(0.0), np.float64(1.0), np.float64(0.0)]"
2,660,5700,6360,0.38181818181818183,-0.03993017009399355,-2.1511060172478045,-0.05520715912918083,0.3333333333333333,21,"[np.float64(0.8699999999999996), np.float64(0.1199999999999998), np.float64(0.010000000000000647)]"
3,1320,6360,7020,0.17272727272727273,-0.02003878271672911,-2.0546906487372394,-0.028016566170021906,0.35294117647058826,17,"[np.float64(0.019999999999999934), np.float64(0.47), np.float64(0.5100000000000001)]"
4,1980,7020,7680,0.1787878787878788,-0.008425780851333184,-0.9450312741312938,-0.01812724906098283,0.4,15,"[np.float64(0.6399999999999999), np.float64(0.00999999999999994), np.float64(0.35000000000000014)]"
5,2640,7680,8340,0.36818181818181817,0.0198833765571042,1.7641499622762227,-0.023232758292048343,0.4444444444444444,18,"[np.float64(0.8999999999999998), np.float64(0.019999999999999768), np.float64(0.08000000000000043)]"
6,3300,8340,9000,0.44393939393939397,-0.006408523815312037,-0.38844818693620187,-0.04084057830566549,0.4090909090909091,22,"[np.float64(0.9399999999999996), np.float64(0.009999999999999773), np.float64(0.05000000000000061)]"
7,3960,9000,9660,0.8651515151515151,0.03707353770580685,3.887418514267705,-0.010559738529377428,0.8571428571428571,7,"[np.float64(0.51), np.float64(0.029999999999999943), np.float64(0.4600000000000001)]"
8,4620,9660,10320,0.5136363636363637,-0.0585893517835786,-2.3501058711083735,-0.059458828273592335,0.0,7,"[np.float64(0.5), np.float64(0.1), np.float64(0.4)]"
9,5280,10320,10980,0.7121212121212122,0.011779058389712554,2.5731456550190868,-0.0067902232191893635,1.0,1,"[np.float64(0.8799999999999999), np.float64(0.0999999999999999), np.float64(0.020000000000000212)]"
10,5940,10980,11640,0.7090909090909091,-0.006079550238040429,-0.43336797260909604,-0.044453930331475565,0.3333333333333333,9,"[np.float64(0.9500000000000001), np.float64(0.0), np.float64(0.04999999999999993)]"
11,6600,11640,12300,0.6196969696969697,0.008429068974282564,0.6005028714388017,-0.034296995248894055,0.4,10,"[np.float64(0.41999999999999993), np.float64(0.3899999999999999), np.float64(0.19000000000000017)]"
12,7260,12300,12960,0.6136363636363636,0.042523657996654037,4.122614311597182,-0.016656873188815473,0.5714285714285714,7,"[np.float64(0.0), np.float64(0.9500000000000001), np.float64(0.04999999999999993)]"
13,7920,12960,13620,0.5,0.03129484469473427,2.0369732676066556,-0.029278477837827124,0.6666666666666666,6,"[np.float64(0.8099999999999999), np.float64(0.1099999999999999), np.float64(0.08000000000000015)]"
14,8580,13620,14280,0.6772727272727272,0.0,0.0,0.0,0.0,0,"[np.float64(0.9399999999999998), np.float64(0.04999999999999981), np.float64(0.010000000000000356)]"
15,9240,14280,14940,0.4909090909090909,-0.020434697409189174,-4.283264775999196,-0.02176678614953762,0.0,3,"[np.float64(0.8999999999999999), np.float64(0.05999999999999989), np.float64(0.0400000000000002)]"
16,9900,14940,15600,0.703030303030303,0.007291656213702663,0.8739140176000995,-0.01631604836721748,0.46153846153846156,13,"[np.float64(0.0), np.float64(0.0), np.float64(1.0)]"
17,10560,15600,16260,0.37727272727272726,0.10103484981816818,3.6321102274280697,-0.03188071235897906,0.8,10,"[np.float64(0.62), np.float64(0.25999999999999984), np.float64(0.12000000000000016)]"
18,11220,16260,16920,0.1712121212121212,-0.0358877068908103,-1.2452321220201732,-0.07008737632054199,0.23076923076923078,13,"[np.float64(0.8), np.float64(0.1), np.float64(0.09999999999999995)]"
19,11880,16920,17580,0.4015151515151515,0.012413864150386143,0.6207449936644025,-0.04139411062075072,0.42857142857142855,21,"[np.float64(0.0), np.float64(0.08999999999999986), np.float64(0.9100000000000001)]"
20,12540,17580,18240,0.40454545454545454,-0.05290601554619716,-3.222175237598198,-0.06293927196687722,0.21052631578947367,19,"[np.float64(0.0899999999999999), np.float64(0.0699999999999999), np.float64(0.8400000000000003)]"
21,13200,18240,18900,0.3924242424242424,0.004929196704095375,0.42129083491770947,-0.03600915051493706,0.4,15,"[np.float64(0.7599999999999999), np.float64(0.04999999999999995), np.float64(0.19000000000000017)]"
22,13860,18900,19560,0.34393939393939393,-0.01068705010805752,-0.8135634154564977,-0.0324453930209612,0.3333333333333333,18,"[np.float64(0.0), np.float64(0.0), np.float64(1.0)]"
23,14520,19560,20220,0.3333333333333333,-0.04231696799985057,-2.6920389084684038,-0.062325617705471466,0.25,20,"[np.float64(0.06999999999999994), np.float64(0.0), np.float64(0.93)]"
24,15180,20220,20880,0.19090909090909092,-0.028431552676893627,-1.9650535319158509,-0.04362393637646937,0.3076923076923077,13,"[np.float64(0.0), np.float64(0.78), np.float64(0.21999999999999997)]"
25,15840,20880,21540,0.3333333333333333,0.0220431442791667,1.6079944243150062,-0.03522965129293718,0.45454545454545453,22,"[np.float64(0.0), np.float64(0.1), np.float64(0.9)]"
