fold,train_start,test_start,test_end,accuracy,total_return,sharpe_ratio,max_drawdown,win_rate,n_trades,weights
1,0,20148,22776,0.3230593607305936,-0.09913747605875396,-3.3765276017629633,-0.12988091119661674,0.0,3,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
2,2628,22776,25404,0.3900304414003044,-0.0440030563964905,-0.41882733936895966,-0.1876579666630326,0.36363636363636365,11,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
3,5256,25404,28032,0.3828006088280061,-0.26596919842515665,-2.7673039360208382,-0.3685619935741608,0.23809523809523808,21,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
4,7884,28032,30660,0.3504566210045662,-0.49958481267674487,-4.929276637160177,-0.5373472162722542,0.15625,32,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
