symbol,timeframe,horizon_hours,horizon_bars,threshold,label_style,n_features,n,neutral_pct,up_pct,down_pct,balance,score,edge,n_folds,n_active_folds,med_accuracy,med_return,med_sharpe,med_win_rate,med_trades,prof_folds,reason
OP/USD,4h,24,6,0.025,ternary,105,7999,0.5660707588448556,0.21040130016252032,0.22352794099262407,0.969749351841537,5.632157033352998,False,1.0,1.0,0.3567608861726509,0.017693274837126592,0.42193930989998013,0.375,16.0,1.0,acc=0.36<0.36
DOGE/USD,8h,36,4,0.025,ternary,105,5275,0.6259715639810427,0.17800947867298578,0.19601895734597155,0.951849974786615,5.622089657261382,False,2.0,1.0,0.23508771929824562,0.017749138774337734,0.32208965726138256,0.4166666666666667,12.0,1.0,acc=0.24<0.36
DOGE/USD,4h,8,2,0.018,ternary,105,10750,0.7733953488372093,0.11525581395348837,0.11134883720930233,0.9827586207657409,5.611912846632711,False,2.0,1.0,0.5930956423316356,-0.012607027297659442,-0.5628235025391549,0.3333333333333333,3.0,0.0,"wr=0.33<0.36, prof=0%<34%, sharpe=-0.56<0.2"
DOGE/USD,8h,48,6,0.05,ternary,105,5275,0.7419905213270143,0.12834123222748814,0.12966824644549763,0.9948567230177302,5.579053206828887,False,2.0,2.0,0.3929824561403509,0.02094390640522797,0.31695843184795724,0.33016304347826086,19.5,2.0,wr=0.33<0.36
DOGE/USD,8h,24,3,0.008,ternary,105,5275,0.40398104265402845,0.2818957345971564,0.31412322274881516,0.9459287532713823,5.5566159340914405,True,2.0,1.0,0.36608187134502923,0.02727505978012414,0.3304330526454016,0.36363636363636365,33.0,1.0,passes_all
DOGE/USD,4h,36,9,0.035,ternary,105,10750,0.6569302325581395,0.16948837209302325,0.1735813953488372,0.9880694143514788,5.489325495453063,True,2.0,2.0,0.3709677419354839,0.04951958797200286,0.8265841651861631,0.4195590994371482,46.5,1.0,passes_all
INJ/USD,4h,8,2,0.008,ternary,105,10750,0.49153488372093024,0.24911627906976744,0.25934883720930235,0.9798755946242841,5.354915931229107,False,2.0,1.0,0.32597623089983024,0.018908940528719175,0.3049159312291078,0.4,10.0,1.0,acc=0.33<0.36
DOGE/USD,8h,24,3,0.025,ternary,105,5275,0.6781042654028436,0.15943127962085307,0.16246445497630332,0.9905771496170233,5.3533838361839186,False,2.0,2.0,0.3385964912280702,0.029409657010708724,0.6171682973368013,0.38095238095238093,8.0,2.0,acc=0.34<0.36
DOGE/USD,4h,36,9,0.025,ternary,105,10750,0.5574883720930233,0.21320930232558138,0.22930232558139535,0.9636325415999475,5.337002552756828,False,2.0,2.0,0.3268251273344652,0.042876728075025135,0.5063701416896346,0.38537549407114624,67.5,2.0,acc=0.33<0.36
LINK/USD,4h,36,9,0.05,ternary,105,10750,0.7387906976744186,0.13646511627906976,0.12474418604651163,0.95512820529999,5.163893604980193,False,2.0,2.0,0.5681946802490097,-0.013192563267708374,-0.9918550960282805,0.2,4.0,0.0,"wr=0.20<0.36, prof=0%<34%, sharpe=-0.99<0.2"
INJ/USD,4h,24,6,0.008,ternary,105,10750,0.29051162790697677,0.3424186046511628,0.3670697674418605,0.9652550151269842,5.038256091139244,False,2.0,1.0,0.3576683644595359,0.001199497766483364,0.07774594480566889,0.35714285714285715,14.0,1.0,"acc=0.36<0.36, wr=0.36<0.36, sharpe=0.08<0.2"
INJ/USD,8h,48,6,0.025,ternary,105,5275,0.4369668246445498,0.2775355450236967,0.28549763033175357,0.9858585858837023,4.872354468254095,False,2.0,1.0,0.2771929824561403,0.005158808505116031,0.1326992958403023,0.3793103448275862,29.0,1.0,"acc=0.28<0.36, sharpe=0.13<0.2"
INJ/USD,8h,48,6,0.018,ternary,105,5275,0.3660663507109005,0.30938388625592417,0.32454976303317534,0.9760765550616616,4.753201268181891,False,1.0,1.0,0.33801169590643276,0.0006594312005156098,0.04296735005323576,0.4,5.0,1.0,"acc=0.34<0.36, sharpe=0.04<0.2"
DOGE/USD,4h,24,6,0.035,ternary,105,10750,0.7311627906976744,0.13693023255813955,0.13190697674418606,0.981314878962237,4.738550970694619,False,2.0,2.0,0.42529711375212226,-8.8600385876908e-05,-0.08472597430902865,0.3521739130434783,16.5,1.0,"wr=0.35<0.36, sharpe=-0.08<0.2"
INJ/USD,8h,24,3,0.008,ternary,105,5275,0.3165876777251185,0.33023696682464454,0.353175355450237,0.9664355062904445,4.536511639550323,False,2.0,2.0,0.35730994152046786,-0.004630510970665001,0.29031280914096547,0.41000000000000003,14.5,1.0,acc=0.36<0.36
OP/USD,4h,48,12,0.05,ternary,105,7999,0.6382047755969497,0.17389673709213652,0.18789848731091385,0.9612992399134649,4.486707410236822,False,2.0,2.0,0.4293353705118411,-0.0812187986748153,-0.8620279985086853,0.31975867269984914,32.0,1.0,"wr=0.32<0.36, sharpe=-0.86<0.2"
OP/USD,4h,24,6,0.035,ternary,105,7999,0.670833854231779,0.15964495561945244,0.1695211901487686,0.9699962021420434,4.463789152024446,False,2.0,2.0,0.4281894576012223,-0.056358397622227226,-0.7660915360560279,0.2936507936507936,11.5,1.0,"wr=0.29<0.36, sharpe=-0.77<0.2"
DOGE/USD,4h,24,6,0.008,ternary,105,10750,0.35311627906976745,0.30948837209302327,0.3373953488372093,0.9568593615852404,4.404052268297992,True,2.0,2.0,0.38058856819468023,0.028142388995996137,0.21728090440438722,0.375,20.0,1.0,passes_all
ARB/USD,4h,48,12,0.035,ternary,105,6228,0.5518625561978163,0.2063262684649968,0.2418111753371869,0.9208169116779478,4.273824915724534,False,2.0,2.0,0.3234714003944773,-0.02004332434682856,0.3287356300102482,0.4263392857142857,19.5,1.0,acc=0.32<0.36
DOGE/USD,4h,24,6,0.025,ternary,105,10750,0.6303255813953489,0.18148837209302326,0.1881860465116279,0.9818822345734187,4.256595852055625,False,2.0,2.0,0.30079230333899265,0.016227829862416637,0.4469804674402396,0.4173076923076923,46.0,1.0,acc=0.30<0.36
DOGE/USD,4h,24,6,0.018,ternary,105,10750,0.5381395348837209,0.22111627906976744,0.24074418604651163,0.9575025177153772,4.127742893434368,False,2.0,2.0,0.30899830220713076,0.03801041081675248,0.43292880341479967,0.4096542726679713,47.0,1.0,acc=0.31<0.36
LINK/USD,4h,48,12,0.025,ternary,105,10750,0.44939534883720933,0.2732093023255814,0.2773953488372093,0.9923973644334733,4.122197354667188,False,2.0,2.0,0.3602150537634409,0.000272036257175751,0.15539627939837067,0.3875,19.5,1.0,sharpe=0.16<0.2
ARB/USD,4h,48,12,0.018,ternary,105,6228,0.3710661528580604,0.29303147077713554,0.33590237636480413,0.9318355885689374,4.086203315193909,False,2.0,2.0,0.34861932938856016,0.030551536474432123,0.3304833940893721,0.3888888888888889,28.0,1.0,acc=0.35<0.36
DOGE/USD,1d,36,2,0.008,ternary,105,1625,0.3446153846153846,0.3150769230769231,0.3403076923076923,0.9615023474765809,3.9726449044975674,False,2.0,1.0,0.4186991869918699,-0.006341412849128392,0.020089736088741497,0.42857142857142855,7.0,0.0,"prof=0%<34%, sharpe=0.02<0.2"
OP/USD,4h,48,12,0.025,ternary,105,7999,0.42605325665708216,0.26990873859232406,0.30403800475059384,0.9405358310772498,3.96744491086569,False,2.0,2.0,0.37242169595110775,0.013645258728270711,0.19641483799738163,0.3581730769230769,34.0,1.0,"wr=0.36<0.36, sharpe=0.20<0.2"
DOGE/USD,8h,48,6,0.035,ternary,105,5275,0.6417061611374407,0.16966824644549763,0.18862559241706162,0.9470899472376193,3.9342214873884616,False,2.0,2.0,0.3222222222222222,-0.019466018481855737,0.23422148738846155,0.41000000000000003,14.5,1.0,acc=0.32<0.36
DOGE/USD,4h,48,12,0.008,ternary,105,10750,0.2629767441860465,0.35032558139534886,0.38669767441860464,0.9506500063776995,3.8665099120178725,False,2.0,2.0,0.38058856819468023,0.012170362151179868,0.018193697625929012,0.35243632336655595,42.5,1.0,"wr=0.35<0.36, sharpe=0.02<0.2"
LINK/USD,4h,36,9,0.008,ternary,105,10750,0.2675348837209302,0.36334883720930233,0.36911627906976746,0.9921259842627185,3.8196661007357093,False,2.0,2.0,0.37181663837011886,0.00801955648528219,-0.013329098458119637,0.38888888888888884,6.0,1.0,sharpe=-0.01<0.2
DOGE/USD,8h,36,4,0.018,ternary,105,5275,0.5440758293838862,0.21459715639810426,0.24132701421800948,0.9413721415007326,3.783792760579306,False,2.0,2.0,0.2929824561403509,0.04706923603489913,0.6400427605793059,0.3729166666666667,23.0,1.0,acc=0.29<0.36
ARB/USD,4h,36,9,0.025,ternary,105,6228,0.5290622992935131,0.2222222222222222,0.24871547848426462,0.9437436073475501,3.663568284233951,False,2.0,2.0,0.3062130177514793,0.019521787629838673,0.41017107169039707,0.38022648083623695,34.5,1.0,acc=0.31<0.36
INJ/USD,8h,36,4,0.05,ternary,105,5275,0.7309952606635071,0.14312796208530806,0.12587677725118485,0.9358703314575645,3.643859649122806,False,1.0,1.0,0.47719298245614034,-0.06641304034445365,-1.1091908877470904,0.14285714285714285,7.0,0.0,"wr=0.14<0.36, prof=0%<34%, sharpe=-1.11<0.2"
OP/USD,8h,24,3,0.025,ternary,105,3900,0.6171794871794872,0.18051282051282053,0.2023076923076923,0.9430676491775193,3.6129392971246004,False,2.0,2.0,0.40814696485623003,-0.06047547750238537,-0.6233030080806261,0.2,5.5,1.0,"wr=0.20<0.36, sharpe=-0.62<0.2"
LINK/USD,8h,48,6,0.025,ternary,105,5275,0.49023696682464457,0.25251184834123225,0.25725118483412324,0.9907028635362746,3.583333333333333,False,2.0,2.0,0.30116959064327486,-0.010930243831700501,-0.15528801423901967,0.4222222222222222,7.0,1.0,"acc=0.30<0.36, sharpe=-0.16<0.2"
LINK/USD,4h,24,6,0.008,ternary,105,10750,0.32390697674418606,0.33590697674418607,0.3401860465116279,0.9936708860853107,3.5164136622390885,False,2.0,2.0,0.3709677419354839,-0.0019065560718466257,-0.035080302904003685,0.3431372549019608,11.5,1.0,"wr=0.34<0.36, sharpe=-0.04<0.2"
DOGE/USD,8h,48,6,0.008,ternary,105,5275,0.3076777251184834,0.32454976303317534,0.36777251184834125,0.9375684557309217,3.44508240297714,False,2.0,2.0,0.3713450292397661,-0.027159406628796477,-0.14910332683739175,0.3378787878787879,18.5,1.0,"wr=0.34<0.36, sharpe=-0.15<0.2"
INJ/USD,4h,48,12,0.05,ternary,105,10750,0.5947906976744186,0.20586046511627906,0.19934883720930233,0.9839302112425965,3.37911714770798,False,2.0,2.0,0.36728919071873234,-0.002814654784428605,-0.2986759154947882,0.3388888888888889,33.0,1.0,"wr=0.34<0.36, sharpe=-0.30<0.2"
ARB/USD,4h,48,12,0.025,ternary,105,6228,0.45054592164418755,0.2548169556840077,0.29463712267180475,0.927527761674856,3.2017203116936113,False,2.0,2.0,0.29240631163708086,0.005370214673111062,0.09665229940752063,0.3703378674857394,48.0,1.0,"acc=0.29<0.36, sharpe=0.10<0.2"
INJ/USD,4h,48,12,0.035,ternary,105,10750,0.4791627906976744,0.25851162790697674,0.26232558139534884,0.9926772638111662,3.2005093378607805,False,2.0,2.0,0.36502546689303905,-0.001965139366705079,-0.12742886525298366,0.3287037037037037,17.5,1.0,"wr=0.33<0.36, sharpe=-0.13<0.2"
LINK/USD,8h,48,6,0.008,ternary,105,5275,0.2619905213270142,0.36265402843601896,0.3753554502369668,0.982789622422498,3.15,False,2.0,1.0,0.3298245614035088,-0.008233639178423072,-0.1122258336137282,0.5,6.0,0.0,"acc=0.33<0.36, prof=0%<34%, sharpe=-0.11<0.2"
LINK/USD,1d,48,2,0.035,ternary,105,1625,0.6664615384615384,0.17046153846153847,0.16307692307692306,0.9778597786641657,3.15,False,2.0,1.0,0.3170731707317073,-0.0056215329791361,-0.013975826273281746,0.5,6.0,0.0,"acc=0.32<0.36, prof=0%<34%, sharpe=-0.01<0.2"
INJ/USD,4h,36,9,0.05,ternary,105,10750,0.6686511627906977,0.17237209302325582,0.15897674418604651,0.9595732735638931,3.1492925863044707,False,2.0,2.0,0.43746462931522356,-0.08504564460891033,-1.4352247875983715,0.15217391304347827,36.5,0.0,"wr=0.15<0.36, prof=0%<34%, sharpe=-1.44<0.2"
LINK/USD,4h,48,12,0.018,ternary,105,10750,0.3683720930232558,0.3127441860465116,0.31888372093023254,0.990279823284903,3.0740803621958115,False,2.0,2.0,0.3687040181097906,0.0020260074254996653,-0.09607477625893227,0.28181818181818186,8.0,1.0,"wr=0.28<0.36, sharpe=-0.10<0.2"
OP/USD,4h,36,9,0.018,ternary,105,7999,0.40367545943242905,0.28028503562945367,0.3160395049381173,0.94004192882172,3.045110771581359,False,2.0,2.0,0.33689839572192515,-0.007915921222218278,-0.18112546356856823,0.3571428571428571,13.5,1.0,"acc=0.34<0.36, wr=0.36<0.36, sharpe=-0.18<0.2"
INJ/USD,4h,24,6,0.025,ternary,105,10750,0.5346976744186046,0.23153488372093023,0.2337674418604651,0.9952019192426188,2.7194680249009617,False,2.0,2.0,0.3409734012450481,-0.025328710400127963,-0.413941977176819,0.17647058823529413,18.5,1.0,"acc=0.34<0.36, wr=0.18<0.36, sharpe=-0.41<0.2"
OP/USD,4h,36,9,0.05,ternary,105,7999,0.7040880110013752,0.14376797099637453,0.15214401800225028,0.9716941276833201,2.589457601222307,False,2.0,1.0,0.4094728800611154,-0.0665318547069377,-0.6933035072618112,0.3142857142857143,35.0,0.0,"wr=0.31<0.36, prof=0%<34%, sharpe=-0.69<0.2"
OP/USD,4h,24,6,0.008,ternary,105,7999,0.3065383172896612,0.3332916614576822,0.36017002125265657,0.9612403101334124,2.586764705882353,False,2.0,2.0,0.320855614973262,-0.06738531216761384,-0.6447565488636449,0.3357843137254902,31.5,1.0,"acc=0.32<0.36, wr=0.34<0.36, sharpe=-0.64<0.2"
INJ/USD,4h,36,9,0.008,ternary,105,10750,0.24027906976744187,0.3672558139534884,0.39246511627906977,0.9668176809546603,2.5106575088748255,False,2.0,1.0,0.38030560271646857,-0.016276365285001156,-0.06385223137297996,0.36363636363636365,33.0,0.0,"prof=0%<34%, sharpe=-0.06<0.2"
DOGE/USD,1d,48,2,0.025,ternary,105,1625,0.6393846153846154,0.17415384615384616,0.18646153846153846,0.9658703072618784,2.5053571428571426,False,2.0,2.0,0.31910569105691056,-0.04191156995729307,-0.28314056922853525,0.33035714285714285,15.0,1.0,"acc=0.32<0.36, wr=0.33<0.36, sharpe=-0.28<0.2"
INJ/USD,4h,48,12,0.018,ternary,105,10750,0.3189767441860465,0.3333953488372093,0.34762790697674417,0.9791012157116052,2.5,False,2.0,2.0,0.3118279569892473,-0.004881515274889992,-0.3260601998051961,0.2892156862745098,11.5,1.0,"acc=0.31<0.36, wr=0.29<0.36, sharpe=-0.33<0.2"
ARB/USD,4h,24,6,0.025,ternary,105,6228,0.6115928066795119,0.18143866409762363,0.2069685292228645,0.9342703598219777,2.5,False,2.0,2.0,0.2430966469428008,-0.00048727935715869516,-0.21789758765321365,0.3041125541125541,23.5,1.0,"acc=0.24<0.36, wr=0.30<0.36, sharpe=-0.22<0.2"
ARB/USD,4h,24,6,0.008,ternary,105,6228,0.3376685934489403,0.30892742453436095,0.35340398201669876,0.9328484849498715,2.497766057799502,False,1.0,1.0,0.3915187376725838,-0.013048249893145111,-0.2186549466284775,0.34782608695652173,23.0,0.0,"wr=0.35<0.36, prof=0%<34%, sharpe=-0.22<0.2"
INJ/USD,8h,48,6,0.008,ternary,105,5275,0.2104265402843602,0.3825592417061611,0.4070142180094787,0.9690276110836444,2.4000000000000004,False,2.0,1.0,0.4,-0.12031915382035221,-1.5604374331738848,0.16666666666666666,12.0,0.0,"wr=0.17<0.36, prof=0%<34%, sharpe=-1.56<0.2"
ARB/USD,8h,48,6,0.025,ternary,105,3015,0.48656716417910445,0.23847429519071311,0.27495854063018244,0.9289405686138528,2.35,False,2.0,2.0,0.32217573221757323,-0.04061884006636328,-0.7437458600876177,0.2833333333333333,8.5,1.0,"acc=0.32<0.36, wr=0.28<0.36, sharpe=-0.74<0.2"
INJ/USD,4h,24,6,0.05,ternary,105,10750,0.7517209302325581,0.13069767441860466,0.11758139534883721,0.947171225390749,2.0171032419759074,False,2.0,1.0,0.36049801924165253,-0.006116462927841531,-0.013922607014472019,0.35714285714285715,28.0,0.0,"wr=0.36<0.36, prof=0%<34%, sharpe=-0.01<0.2"
INJ/USD,8h,36,4,0.008,ternary,105,5275,0.2750710900473934,0.3510900473933649,0.3738388625592417,0.9686192469052127,1.975730994152046,False,2.0,1.0,0.38128654970760234,-0.031233852715479408,-0.38949019413240793,0.3333333333333333,9.0,0.0,"wr=0.33<0.36, prof=0%<34%, sharpe=-0.39<0.2"
INJ/USD,1d,36,2,0.05,ternary,105,1625,0.7212307692307692,0.15015384615384617,0.1286153846153846,0.9227373071204235,1.9613821138211376,False,2.0,1.0,0.4105691056910569,-0.022483121810534794,-0.2661234696251776,0.3333333333333333,3.0,0.0,"wr=0.33<0.36, prof=0%<34%, sharpe=-0.27<0.2"
OP/USD,4h,48,12,0.008,ternary,105,7999,0.22152769096137018,0.36354544318039755,0.4149268658582323,0.933997109447239,1.8833333333333333,False,2.0,1.0,0.31092436974789917,-0.007960333355721922,-0.07825666194236545,0.3888888888888889,18.0,0.0,"acc=0.31<0.36, prof=0%<34%, sharpe=-0.08<0.2"
OP/USD,4h,48,12,0.035,ternary,105,7999,0.5228153519189899,0.22665333166645832,0.25053131641455184,0.949960702226949,1.8560733384262798,False,2.0,2.0,0.372803666921314,-0.060384294262548065,-0.8306158867831254,0.2866666666666666,24.5,0.0,"wr=0.29<0.36, prof=0%<34%, sharpe=-0.83<0.2"
INJ/USD,1d,48,2,0.035,ternary,105,1625,0.6116923076923076,0.20246153846153847,0.18584615384615386,0.9572107766553606,1.7487804878048783,False,2.0,1.0,0.4024390243902439,-0.04254649573880852,-1.3106146511951948,0.0,3.0,0.0,"wr=0.00<0.36, prof=0%<34%, sharpe=-1.31<0.2"
