fold,train_start,test_start,test_end,accuracy,total_return,sharpe_ratio,max_drawdown,win_rate,n_trades,weights
1,0,2520,2850,0.5545454545454546,0.008057720735930344,0.8445910849212852,-0.022694567529920932,0.5,4,"[np.float64(0.0), np.float64(0.21999999999999997), np.float64(0.78)]"
2,330,2850,3180,0.5727272727272728,-0.04495786775080305,-2.0699750843238593,-0.06725956132097599,0.3333333333333333,3,"[np.float64(0.9199999999999998), np.float64(0.06999999999999984), np.float64(0.010000000000000342)]"
3,660,3180,3510,0.8090909090909091,-0.008693486961331655,-0.7816194040063527,-0.02707013458822672,0.25,4,"[np.float64(0.7599999999999999), np.float64(0.0), np.float64(0.2400000000000001)]"
4,990,3510,3840,0.7,-0.011375978675849,-1.093748681914005,-0.032285486407091585,0.2,5,"[np.float64(0.65), np.float64(0.25), np.float64(0.09999999999999998)]"
5,1320,3840,4170,0.8848484848484849,-0.01371130762576431,-2.480477342890112,-0.01371130762576431,0.0,2,"[np.float64(0.6000000000000001), np.float64(0.15000000000000002), np.float64(0.2499999999999999)]"
6,1650,4170,4500,0.7272727272727273,0.0252097975898565,1.9665412219413698,-0.018189135274052953,0.6666666666666666,3,"[np.float64(0.0), np.float64(0.45), np.float64(0.55)]"
7,1980,4500,4830,0.8818181818181818,0.0,0.0,0.0,0.0,0,"[np.float64(0.5), np.float64(0.05), np.float64(0.45)]"
8,2310,4830,5160,0.5909090909090909,-0.04297907561538487,-3.1124701445205774,-0.052930228971263794,0.2,5,"[np.float64(0.55), np.float64(0.30000000000000004), np.float64(0.1499999999999999)]"
9,2640,5160,5490,0.3090909090909091,0.02581028227247152,1.7164870479462029,-0.03692112771117072,0.5,8,"[np.float64(0.9299999999999998), np.float64(0.039999999999999925), np.float64(0.03000000000000025)]"
10,2970,5490,5820,0.7333333333333333,0.0404517839114782,4.419460365354935,-0.011260164435765291,0.75,4,"[np.float64(0.75), np.float64(0.2), np.float64(0.04999999999999999)]"
11,3300,5820,6150,0.5060606060606061,0.0419013049430574,1.4150576332328317,-0.08479563057962959,0.38461538461538464,13,"[np.float64(0.9699999999999998), np.float64(0.029999999999999805), np.float64(4.440892098500626e-16)]"
12,3630,6150,6480,0.7696969696969697,0.019541057781641395,3.2115387458811377,-0.007404723315933371,1.0,1,"[np.float64(0.65), np.float64(0.15000000000000002), np.float64(0.19999999999999996)]"
13,3960,6480,6810,0.7212121212121212,-0.018392355272962232,-4.300537818075856,-0.019197151387435774,0.0,2,"[np.float64(0.55), np.float64(0.0), np.float64(0.44999999999999996)]"
14,4290,6810,7140,0.7727272727272727,-0.009865818548101743,-1.8237999563520675,-0.02090849990336578,0.25,4,"[np.float64(0.8399999999999999), np.float64(0.14999999999999986), np.float64(0.010000000000000286)]"
15,4620,7140,7470,0.5242424242424243,-0.03020199093743595,-1.9923240072600927,-0.04459681674643033,0.2222222222222222,9,"[np.float64(0.30000000000000004), np.float64(0.05), np.float64(0.6499999999999999)]"
16,4950,7470,7800,0.45454545454545453,0.057387887390255125,2.1774945915865875,-0.04766271510508582,0.45454545454545453,11,"[np.float64(0.12999999999999992), np.float64(0.1499999999999999), np.float64(0.7200000000000002)]"
17,5280,7800,8130,0.5636363636363636,0.025553626777696625,1.4198879188222056,-0.03124374352537983,0.4,5,"[np.float64(0.5099999999999999), np.float64(0.2699999999999999), np.float64(0.2200000000000002)]"
18,5610,8130,8460,0.7575757575757576,0.07344336604374985,3.275457913508687,-0.024161892714778935,0.5555555555555556,9,"[np.float64(0.9599999999999999), np.float64(0.0), np.float64(0.04000000000000015)]"
19,5940,8460,8790,0.503030303030303,-0.03211690595334203,-2.9081536749419183,-0.0504986687697657,0.2222222222222222,9,"[np.float64(0.74), np.float64(0.00999999999999994), np.float64(0.25000000000000006)]"
20,6270,8790,9120,0.6151515151515151,0.06370945144511934,5.40783399854762,-0.01044213731592422,1.0,4,"[np.float64(0.8), np.float64(0.0), np.float64(0.19999999999999996)]"
21,6600,9120,9450,0.5757575757575758,-0.03138870833334313,-2.198804432374098,-0.058818488581919175,0.2,5,"[np.float64(0.96), np.float64(0.0), np.float64(0.040000000000000036)]"
22,6930,9450,9780,0.44545454545454544,-0.009697210408144929,-0.5995257239248526,-0.046549741322246235,0.3333333333333333,9,"[np.float64(0.9), np.float64(0.0), np.float64(0.09999999999999998)]"
23,7260,9780,10110,0.6393939393939394,0.005848401376506262,0.45897260099683823,-0.027252883150588842,0.3333333333333333,3,"[np.float64(0.30000000000000004), np.float64(0.0), np.float64(0.7)]"
