fold,train_start,test_start,test_end,accuracy,total_return,sharpe_ratio,max_drawdown,win_rate,n_trades,weights
1,0,20148,22776,0.4467275494672755,-0.2979596109611287,-3.4140349992621974,-0.32992234586349606,0.4406779661016949,59,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
2,2628,22776,25404,0.3584474885844749,-0.4969503841857033,-5.190348469265896,-0.5116029431474438,0.4722222222222222,72,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
3,5256,25404,28032,0.3691019786910198,-0.05599174834730457,-0.4364007219276331,-0.2088596303919398,0.5,30,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
4,7884,28032,30660,0.3120243531202435,0.09268013251383035,1.4177127821411493,-0.15587664671245047,0.5384615384615384,13,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
5,10512,30660,33288,0.365296803652968,-0.053241341492118406,-0.8408266671544011,-0.0817246358557183,0.5,12,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
6,13140,33288,35916,0.3702435312024353,-0.16891660749063814,-1.756695032126369,-0.22963724644483507,0.26666666666666666,15,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
7,15768,35916,38544,0.3474124809741248,0.039159706024226214,0.619396685676343,-0.1553721706652691,0.45454545454545453,11,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
8,18396,38544,41172,0.3363774733637747,0.14326875543326115,1.757006093407013,-0.12850197162634958,0.5384615384615384,13,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
