fold,train_start,test_start,test_end,accuracy,total_return,sharpe_ratio,max_drawdown,win_rate,n_trades,weights
1,0,5040,5700,0.3787878787878788,-0.0014317152738665755,-0.09118647928121253,-0.03140303952128859,0.3,10,"[np.float64(0.7299999999999999), np.float64(0.2699999999999999), np.float64(2.220446049250313e-16)]"
2,660,5700,6360,0.5409090909090909,-0.07278603438577265,-6.424888098261904,-0.0800331489061301,0.07692307692307693,13,"[np.float64(0.0), np.float64(0.5), np.float64(0.5)]"
3,1320,6360,7020,0.35909090909090907,0.0016100670809764779,0.1532770644463352,-0.03165813487403029,0.35294117647058826,17,"[np.float64(0.16999999999999998), np.float64(0.64), np.float64(0.19000000000000006)]"
4,1980,7020,7680,0.21515151515151515,-0.06132976410576557,-1.7334176316613676,-0.10738584553683601,0.1875,16,"[np.float64(0.0), np.float64(1.0), np.float64(0.0)]"
5,2640,7680,8340,0.28484848484848485,-0.008830479211345664,-0.20073390170532557,-0.05848101728802339,0.38095238095238093,21,"[np.float64(0.03999999999999998), np.float64(0.12999999999999995), np.float64(0.8300000000000001)]"
6,3300,8340,9000,0.3196969696969697,-0.009608560006075458,-0.500990693735403,-0.04526513366610889,0.3076923076923077,13,"[np.float64(0.0), np.float64(1.0), np.float64(0.0)]"
7,3960,9000,9660,0.30757575757575756,-0.010218665208837411,-0.4692922366634982,-0.05379927929205456,0.3,20,"[np.float64(0.00999999999999994), np.float64(0.99), np.float64(1.1102230246251565e-16)]"
8,4620,9660,10320,0.25606060606060604,-0.021922158588923775,-1.1096041974492081,-0.051783625812817695,0.2777777777777778,18,"[np.float64(0.049999999999999864), np.float64(0.5599999999999998), np.float64(0.39000000000000035)]"
9,5280,10320,10980,0.18636363636363637,-0.0002329703861334565,0.04289981706726725,-0.04416632608220721,0.3333333333333333,18,"[np.float64(0.3399999999999999), np.float64(0.62), np.float64(0.04000000000000015)]"
10,5940,10980,11640,0.2636363636363636,0.056214117168048326,2.028745201758232,-0.0598637432287228,0.47619047619047616,21,"[np.float64(0.9), np.float64(0.0399999999999999), np.float64(0.06000000000000008)]"
11,6600,11640,12300,0.1696969696969697,-0.04661461570515494,-3.1408049028874068,-0.06222740061090567,0.23529411764705882,17,"[np.float64(0.25), np.float64(0.5), np.float64(0.25)]"
