fold,train_start,test_start,test_end,accuracy,total_return,sharpe_ratio,max_drawdown,win_rate,n_trades,weights
1,0,20148,22776,0.3371385083713851,-0.31515682984170024,-3.6405892345215896,-0.36990489208712823,0.34285714285714286,35,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
2,2628,22776,25404,0.3972602739726027,-0.1405001997186693,-1.7052050165585215,-0.2576638652643859,0.2727272727272727,11,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
3,5256,25404,28032,0.395738203957382,-0.15295143161890082,-1.0550456430082145,-0.2658527644576375,0.3448275862068966,29,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
4,7884,28032,30660,0.3607305936073059,-0.1376538615748086,-0.9424564669947543,-0.24904823074396407,0.38461538461538464,26,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
5,10512,30660,33288,0.4037290715372907,-0.5223477845833889,-4.302188744307541,-0.5616504486438719,0.2641509433962264,53,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
6,13140,33288,35916,0.4101978691019787,-0.22734655628285655,-1.3220098665729842,-0.3617034325110757,0.3488372093023256,43,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
7,15768,35916,38544,0.4044901065449011,0.0,0.0,0.0,0.0,0,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
8,18396,38544,41172,0.3808980213089802,-0.01987955478334952,-0.4357901101341499,-0.08750035842381403,0.3333333333333333,3,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
