fold,train_start,test_start,test_end,accuracy,total_return,sharpe_ratio,max_drawdown,win_rate,n_trades,weights
1,0,10080,11400,0.35833333333333334,-0.006326147855818818,0.005331863495835447,-0.09301766760334328,0.37894736842105264,95,"[np.float64(0.74), np.float64(0.0), np.float64(0.26)]"
2,1320,11400,12720,0.30833333333333335,-0.024559390886658185,-1.9392563594812031,-0.051163994558068845,0.25,12,"[np.float64(0.99), np.float64(0.0), np.float64(0.010000000000000009)]"
3,2640,12720,14040,0.24242424242424243,-0.04455463900678569,-1.5479892505609645,-0.09810382480169445,0.38095238095238093,105,"[np.float64(0.2), np.float64(0.65), np.float64(0.15000000000000002)]"
4,3960,14040,15360,0.20303030303030303,-0.0921970709420746,-4.083434340708167,-0.12178018324737479,0.27848101265822783,79,"[np.float64(0.6699999999999999), np.float64(0.30999999999999994), np.float64(0.02000000000000013)]"
5,5280,15360,16680,0.2537878787878788,-0.10901954914436192,-4.1193222284725195,-0.1369767070262584,0.3157894736842105,114,"[np.float64(0.0), np.float64(0.6000000000000001), np.float64(0.3999999999999999)]"
6,6600,16680,18000,0.3946969696969697,-0.08906370008450813,-3.781837307729478,-0.12922808695584997,0.32075471698113206,106,"[np.float64(0.0), np.float64(1.0), np.float64(0.0)]"
7,7920,18000,19320,0.2128787878787879,-0.1258456361114635,-5.297164193829678,-0.15084301776608325,0.29365079365079366,126,"[np.float64(0.0), np.float64(0.019999999999999962), np.float64(0.98)]"
8,9240,19320,20640,0.30833333333333335,-0.03794593175411974,-1.5259126418726712,-0.05893180830598801,0.4198473282442748,131,"[np.float64(0.0), np.float64(0.0), np.float64(1.0)]"
9,10560,20640,21960,0.36893939393939396,-0.08283290474031182,-4.468678512642182,-0.09467287937232638,0.36220472440944884,127,"[np.float64(0.0899999999999999), np.float64(0.9099999999999999), np.float64(2.220446049250313e-16)]"
10,11880,21960,23280,0.22954545454545455,-0.18842238720436635,-5.675052423594187,-0.211437272799014,0.27350427350427353,117,"[np.float64(0.0), np.float64(0.8300000000000001), np.float64(0.16999999999999993)]"
11,13200,23280,24600,0.31893939393939397,-0.1407938197225609,-4.673623978243361,-0.14518738681913482,0.3125,128,"[np.float64(0.71), np.float64(0.1999999999999999), np.float64(0.09000000000000014)]"
12,14520,24600,25920,0.31742424242424244,-0.11482840579938129,-3.833996860333373,-0.13632918120585474,0.297029702970297,101,"[np.float64(0.56), np.float64(0.0), np.float64(0.43999999999999995)]"
13,15840,25920,27240,0.2053030303030303,-0.15999080716343925,-6.484029331915453,-0.1601090291265824,0.2972972972972973,111,"[np.float64(0.33999999999999986), np.float64(0.6499999999999999), np.float64(0.010000000000000231)]"
14,17160,27240,28560,0.2787878787878788,-0.18888024301496462,-7.772763530787089,-0.20521506650763457,0.2740740740740741,135,"[np.float64(0.0), np.float64(0.8), np.float64(0.19999999999999996)]"
15,18480,28560,29880,0.31666666666666665,-0.08476971953190696,-2.790733958002709,-0.12099891891414734,0.3533834586466165,133,"[np.float64(0.0), np.float64(0.0), np.float64(1.0)]"
16,19800,29880,31200,0.29393939393939394,-0.12690874240273917,-6.574973446233726,-0.1340490966993634,0.26732673267326734,101,"[np.float64(0.36999999999999966), np.float64(0.5999999999999998), np.float64(0.030000000000000582)]"
17,21120,31200,32520,0.3196969696969697,-0.16372440513947148,-4.002088444244138,-0.19513691596395544,0.29914529914529914,117,"[np.float64(0.5599999999999999), np.float64(0.0), np.float64(0.44000000000000006)]"
18,22440,32520,33840,0.3037878787878788,-0.19736494926169526,-4.735240640501138,-0.23230625169922278,0.2857142857142857,126,"[np.float64(1.0), np.float64(0.0), np.float64(0.0)]"
19,23760,33840,35160,0.22424242424242424,-0.2193951837627501,-6.5783948288449325,-0.22058539738507515,0.2661290322580645,124,"[np.float64(0.2699999999999998), np.float64(0.72), np.float64(0.010000000000000231)]"
20,25080,35160,36480,0.3416666666666667,-0.03472883040975739,-1.558540349003914,-0.05986472859019244,0.3448275862068966,58,"[np.float64(0.9199999999999999), np.float64(0.059999999999999915), np.float64(0.020000000000000157)]"
21,26400,36480,37800,0.3606060606060606,-0.08316180651880822,-3.0096282576159883,-0.14247493143253956,0.3475177304964539,141,"[np.float64(0.1399999999999999), np.float64(0.8), np.float64(0.06000000000000005)]"
22,27720,37800,39120,0.2916666666666667,-0.04652048945152328,-1.5454143067812567,-0.0762996836266852,0.3372093023255814,86,"[np.float64(0.42999999999999994), np.float64(0.57), np.float64(1.1102230246251565e-16)]"
23,29040,39120,40440,0.2643939393939394,-0.157440288489245,-4.7646591403199965,-0.18592094220791594,0.29310344827586204,116,"[np.float64(0.11999999999999994), np.float64(0.88), np.float64(1.1102230246251565e-16)]"
24,30360,40440,41760,0.1962121212121212,-0.08015410522688307,-3.3365601706523313,-0.09349949507840351,0.2948717948717949,78,"[np.float64(1.0), np.float64(0.0), np.float64(0.0)]"
