fold,train_start,test_start,test_end,accuracy,total_return,sharpe_ratio,max_drawdown,win_rate,n_trades,weights
1,0,5040,5700,0.42424242424242425,-0.2374766618402453,-2.3098241110339726,-0.4499034876034019,0.3137254901960784,51,"[np.float64(0.31999999999999995), np.float64(0.23999999999999994), np.float64(0.4400000000000001)]"
2,660,5700,6360,0.36363636363636365,0.0,0.0,0.0,0.0,0,"[np.float64(0.6699999999999998), np.float64(0.05999999999999989), np.float64(0.2700000000000003)]"
3,1320,6360,7020,0.48333333333333334,-0.021280441120871,-0.3744408706808641,-0.08316561203986621,0.3333333333333333,6,"[np.float64(0.2599999999999999), np.float64(0.74), np.float64(1.1102230246251565e-16)]"
4,1980,7020,7680,0.3984848484848485,-0.2051562490828893,-6.461447993982749,-0.25380759378713436,0.18181818181818182,11,"[np.float64(0.14999999999999997), np.float64(0.019999999999999934), np.float64(0.8300000000000002)]"
5,2640,7680,8340,0.38636363636363635,-0.1568885635800905,-5.370967469271536,-0.1912348816937477,0.125,8,"[np.float64(0.0), np.float64(0.21999999999999997), np.float64(0.78)]"
6,3300,8340,9000,0.46060606060606063,-0.17575993804448825,-4.111869273185494,-0.2542969827756924,0.26666666666666666,15,"[np.float64(0.30000000000000004), np.float64(0.05), np.float64(0.6499999999999999)]"
7,3960,9000,9660,0.36363636363636365,-0.24713401363903403,-7.292810389802344,-0.2530136809280296,0.08333333333333333,12,"[np.float64(0.0), np.float64(0.9500000000000001), np.float64(0.04999999999999993)]"
8,4620,9660,10320,0.40606060606060607,-0.06269319999402159,-0.7629382567022042,-0.17713719214451668,0.35714285714285715,14,"[np.float64(0.019999999999999934), np.float64(0.0), np.float64(0.9800000000000001)]"
9,5280,10320,10980,0.34545454545454546,-0.02176963611432402,-0.2921349363025842,-0.12760891872854432,0.3684210526315789,19,"[np.float64(0.35000000000000003), np.float64(0.6000000000000001), np.float64(0.04999999999999982)]"
10,5940,10980,11640,0.34393939393939393,0.0,0.0,0.0,0.0,0,"[np.float64(0.8500000000000001), np.float64(0.0), np.float64(0.1499999999999999)]"
11,6600,11640,12300,0.45454545454545453,0.11197119128969152,2.090023117471407,-0.1267633368789123,0.4444444444444444,27,"[np.float64(0.7000000000000001), np.float64(0.05), np.float64(0.24999999999999994)]"
12,7260,12300,12960,0.4212121212121212,-0.050457521223573894,-0.4373175673393221,-0.20894143145841185,0.375,24,"[np.float64(0.2), np.float64(0.75), np.float64(0.050000000000000044)]"
13,7920,12960,13620,0.45606060606060606,0.11680157413414635,1.8324050304062307,-0.20973195171767794,0.40425531914893614,47,"[np.float64(0.0), np.float64(0.73), np.float64(0.27)]"
14,8580,13620,14280,0.4166666666666667,0.18988938666637914,4.320843343416912,-0.1144069223528802,0.5714285714285714,14,"[np.float64(0.11999999999999998), np.float64(0.00999999999999994), np.float64(0.8700000000000001)]"
15,9240,14280,14940,0.43636363636363634,-0.018853373106490108,-0.021533880626956957,-0.24852760149299183,0.391304347826087,23,"[np.float64(0.15), np.float64(0.20999999999999996), np.float64(0.64)]"
16,9900,14940,15600,0.4393939393939394,0.39519367928954197,5.04635188019433,-0.20150007237083356,0.5,32,"[np.float64(0.05), np.float64(0.4), np.float64(0.5499999999999999)]"
17,10560,15600,16260,0.4303030303030303,0.06496480590451666,2.630156382076694,-0.07730993677521468,0.5,6,"[np.float64(0.5499999999999998), np.float64(0.3099999999999998), np.float64(0.1400000000000004)]"
18,11220,16260,16920,0.45151515151515154,0.0,0.0,0.0,0.0,0,"[np.float64(0.88), np.float64(0.11999999999999988), np.float64(1.1102230246251565e-16)]"
19,11880,16920,17580,0.3712121212121212,-0.1770636783707032,-1.4024760044494575,-0.26650360963502123,0.3157894736842105,38,"[np.float64(0.8), np.float64(0.15000000000000002), np.float64(0.04999999999999993)]"
20,12540,17580,18240,0.45151515151515154,-0.09311549374435744,-1.5166982163675546,-0.1749152010957326,0.3157894736842105,19,"[np.float64(0.0), np.float64(0.8500000000000001), np.float64(0.1499999999999999)]"
21,13200,18240,18900,0.4621212121212121,-0.13021610168381303,-2.820489729165745,-0.2309451902446508,0.26666666666666666,15,"[np.float64(0.0), np.float64(0.019999999999999907), np.float64(0.9800000000000001)]"
22,13860,18900,19560,0.44696969696969696,0.14501142017534238,3.1931854584583537,-0.12417604687253818,0.47058823529411764,17,"[np.float64(0.0), np.float64(0.05), np.float64(0.95)]"
23,14520,19560,20220,0.41363636363636364,0.04153430928460875,1.3887765212889291,-0.1505952409182725,0.46153846153846156,13,"[np.float64(0.1), np.float64(0.05), np.float64(0.85)]"
24,15180,20220,20880,0.453030303030303,0.046296114115191266,1.2795307035506815,-0.17388211587932373,0.4666666666666667,15,"[np.float64(0.9500000000000001), np.float64(0.0), np.float64(0.04999999999999993)]"
25,15840,20880,21540,0.4212121212121212,0.0,0.0,0.0,0.0,0,"[np.float64(0.7799999999999998), np.float64(0.08999999999999979), np.float64(0.1300000000000004)]"
