2026-02-28 20:48:05.793 | SUCCESS  | __main__:fetch_ohlcv_timeframe:268 - XRP/USD 1h: 43787 candles (2021-03-01 -> 2026-02-28)
2026-02-28 20:48:05.904 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching LTC/USD [1h] — 1825 days...
2026-02-28 20:48:26.106 | SUCCESS  | __main__:fetch_ohlcv_timeframe:268 - LTC/USD 1h: 43800 candles (2021-03-01 -> 2026-02-28)
2026-02-28 20:48:26.158 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching ATOM/USD [1h] — 1825 days...
2026-02-28 20:48:29.543 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for ATOM/USD 1h
2026-02-28 20:48:29.585 | WARNING  | __main__:main:452 - Skipping ATOM/USD 1h — insufficient data (0 bars)
2026-02-28 20:48:29.585 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching NEAR/USD [1h] — 1825 days...
2026-02-28 20:48:32.994 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for NEAR/USD 1h
2026-02-28 20:48:33.042 | WARNING  | __main__:main:452 - Skipping NEAR/USD 1h — insufficient data (0 bars)
2026-02-28 20:48:33.080 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching MATIC/USD [1h] — 1825 days...
2026-02-28 20:48:49.572 | SUCCESS  | __main__:fetch_ohlcv_timeframe:268 - MATIC/USD 1h: 30905 candles (2021-03-01 -> 2024-09-10)
2026-02-28 20:48:49.618 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching ALGO/USD [1h] — 1825 days...
2026-02-28 20:48:53.468 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for ALGO/USD 1h
2026-02-28 20:48:53.514 | WARNING  | __main__:main:452 - Skipping ALGO/USD 1h — insufficient data (0 bars)
2026-02-28 20:48:53.616 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching FTM/USD [1h] — 1825 days...
2026-02-28 20:48:56.950 | ERROR    | __main__:fetch_ohlcv_timeframe:246 - Fetch error FTM/USD 1h: binance does not have market symbol FTM/USD
2026-02-28 20:48:56.950 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for FTM/USD 1h
2026-02-28 20:48:56.994 | WARNING  | __main__:main:452 - Skipping FTM/USD 1h — insufficient data (0 bars)
2026-02-28 20:48:56.994 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching VET/USD [1h] — 1825 days...
2026-02-28 20:49:00.602 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for VET/USD 1h
2026-02-28 20:49:00.644 | WARNING  | __main__:main:452 - Skipping VET/USD 1h — insufficient data (0 bars)
2026-02-28 20:49:00.645 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching XLM/USD [1h] — 1825 days...
2026-02-28 20:49:03.903 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for XLM/USD 1h
2026-02-28 20:49:03.956 | WARNING  | __main__:main:452 - Skipping XLM/USD 1h — insufficient data (0 bars)
2026-02-28 20:49:04.008 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching TRX/USD [1h] — 1825 days...
2026-02-28 20:49:23.755 | SUCCESS  | __main__:fetch_ohlcv_timeframe:268 - TRX/USD 1h: 43800 candles (2021-03-01 -> 2026-02-28)
2026-02-28 20:49:23.860 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching FIL/USD [1h] — 1825 days...
2026-02-28 20:49:43.911 | SUCCESS  | __main__:fetch_ohlcv_timeframe:268 - FIL/USD 1h: 43800 candles (2021-03-01 -> 2026-02-28)
2026-02-28 20:49:43.971 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching XTZ/USD [1h] — 1825 days...
2026-02-28 20:49:47.276 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for XTZ/USD 1h
2026-02-28 20:49:47.324 | WARNING  | __main__:main:452 - Skipping XTZ/USD 1h — insufficient data (0 bars)
2026-02-28 20:49:47.325 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching GRT/USD [1h] — 1825 days...
2026-02-28 20:49:50.866 | ERROR    | __main__:fetch_ohlcv_timeframe:246 - Fetch error GRT/USD 1h: binance does not have market symbol GRT/USD
2026-02-28 20:49:50.868 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for GRT/USD 1h
2026-02-28 20:49:50.917 | WARNING  | __main__:main:452 - Skipping GRT/USD 1h — insufficient data (0 bars)
2026-02-28 20:49:50.917 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching CRV/USD [1h] — 1825 days...
2026-02-28 20:49:54.062 | ERROR    | __main__:fetch_ohlcv_timeframe:246 - Fetch error CRV/USD 1h: binance does not have market symbol CRV/USD
2026-02-28 20:49:54.062 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for CRV/USD 1h
2026-02-28 20:49:54.108 | WARNING  | __main__:main:452 - Skipping CRV/USD 1h — insufficient data (0 bars)
2026-02-28 20:49:54.108 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching SNX/USD [1h] — 1825 days...
2026-02-28 20:49:57.283 | ERROR    | __main__:fetch_ohlcv_timeframe:246 - Fetch error SNX/USD 1h: binance does not have market symbol SNX/USD
2026-02-28 20:49:57.283 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for SNX/USD 1h
2026-02-28 20:49:57.328 | WARNING  | __main__:main:452 - Skipping SNX/USD 1h — insufficient data (0 bars)
2026-02-28 20:49:57.329 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching COMP/USD [1h] — 1825 days...
2026-02-28 20:50:00.326 | ERROR    | __main__:fetch_ohlcv_timeframe:246 - Fetch error COMP/USD 1h: binance does not have market symbol COMP/USD
2026-02-28 20:50:00.326 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for COMP/USD 1h
2026-02-28 20:50:00.363 | WARNING  | __main__:main:452 - Skipping COMP/USD 1h — insufficient data (0 bars)
2026-02-28 20:50:00.363 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching MKR/USD [1h] — 1825 days...
2026-02-28 20:50:03.638 | ERROR    | __main__:fetch_ohlcv_timeframe:246 - Fetch error MKR/USD 1h: binance does not have market symbol MKR/USD
2026-02-28 20:50:03.638 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for MKR/USD 1h
2026-02-28 20:50:03.678 | WARNING  | __main__:main:452 - Skipping MKR/USD 1h — insufficient data (0 bars)
2026-02-28 20:50:03.678 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching ZRX/USD [1h] — 1825 days...
2026-02-28 20:50:06.826 | ERROR    | __main__:fetch_ohlcv_timeframe:246 - Fetch error ZRX/USD 1h: binance does not have market symbol ZRX/USD
2026-02-28 20:50:06.826 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for ZRX/USD 1h
2026-02-28 20:50:06.873 | WARNING  | __main__:main:452 - Skipping ZRX/USD 1h — insufficient data (0 bars)
2026-02-28 20:50:06.873 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching 1INCH/USD [1h] — 1825 days...
2026-02-28 20:50:10.286 | ERROR    | __main__:fetch_ohlcv_timeframe:246 - Fetch error 1INCH/USD 1h: binance does not have market symbol 1INCH/USD
2026-02-28 20:50:10.286 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for 1INCH/USD 1h
2026-02-28 20:50:10.347 | WARNING  | __main__:main:452 - Skipping 1INCH/USD 1h — insufficient data (0 bars)
2026-02-28 20:50:10.347 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching KNC/USD [1h] — 1825 days...
2026-02-28 20:50:13.836 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for KNC/USD 1h
2026-02-28 20:50:13.890 | WARNING  | __main__:main:452 - Skipping KNC/USD 1h — insufficient data (0 bars)
2026-02-28 20:50:13.890 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching BAL/USD [1h] — 1825 days...
2026-02-28 20:50:17.274 | ERROR    | __main__:fetch_ohlcv_timeframe:246 - Fetch error BAL/USD 1h: binance does not have market symbol BAL/USD
2026-02-28 20:50:17.275 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for BAL/USD 1h
2026-02-28 20:50:17.314 | WARNING  | __main__:main:452 - Skipping BAL/USD 1h — insufficient data (0 bars)
2026-02-28 20:50:17.321 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching LRC/USD [1h] — 1825 days...
2026-02-28 20:50:20.440 | ERROR    | __main__:fetch_ohlcv_timeframe:246 - Fetch error LRC/USD 1h: binance does not have market symbol LRC/USD
2026-02-28 20:50:20.440 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for LRC/USD 1h
2026-02-28 20:50:20.490 | WARNING  | __main__:main:452 - Skipping LRC/USD 1h — insufficient data (0 bars)
2026-02-28 20:50:20.539 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching RUNE/USD [1h] — 1825 days...
2026-02-28 20:50:46.191 | SUCCESS  | __main__:fetch_ohlcv_timeframe:268 - RUNE/USD 1h: 43787 candles (2021-03-01 -> 2026-02-28)
2026-02-28 20:50:46.243 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching CELO/USD [1h] — 1825 days...
2026-02-28 20:50:49.861 | ERROR    | __main__:fetch_ohlcv_timeframe:246 - Fetch error CELO/USD 1h: binance does not have market symbol CELO/USD
2026-02-28 20:50:49.862 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for CELO/USD 1h
2026-02-28 20:50:49.909 | WARNING  | __main__:main:452 - Skipping CELO/USD 1h — insufficient data (0 bars)
2026-02-28 20:50:49.909 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching DASH/USD [1h] — 1825 days...
2026-02-28 20:50:53.557 | ERROR    | __main__:fetch_ohlcv_timeframe:246 - Fetch error DASH/USD 1h: binance does not have market symbol DASH/USD
2026-02-28 20:50:53.558 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for DASH/USD 1h
2026-02-28 20:50:53.603 | WARNING  | __main__:main:452 - Skipping DASH/USD 1h — insufficient data (0 bars)
2026-02-28 20:50:53.604 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching ZEC/USD [1h] — 1825 days...
2026-02-28 20:50:56.804 | ERROR    | __main__:fetch_ohlcv_timeframe:246 - Fetch error ZEC/USD 1h: binance does not have market symbol ZEC/USD
2026-02-28 20:50:56.805 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for ZEC/USD 1h
2026-02-28 20:50:56.853 | WARNING  | __main__:main:452 - Skipping ZEC/USD 1h — insufficient data (0 bars)
2026-02-28 20:50:56.855 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching BTG/USD [1h] — 1825 days...
2026-02-28 20:51:00.420 | ERROR    | __main__:fetch_ohlcv_timeframe:246 - Fetch error BTG/USD 1h: binance does not have market symbol BTG/USD
2026-02-28 20:51:00.420 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for BTG/USD 1h
2026-02-28 20:51:00.466 | WARNING  | __main__:main:452 - Skipping BTG/USD 1h — insufficient data (0 bars)
2026-02-28 20:51:00.524 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching ETC/USD [1h] — 1825 days...
2026-02-28 20:51:20.930 | SUCCESS  | __main__:fetch_ohlcv_timeframe:268 - ETC/USD 1h: 43800 candles (2021-03-01 -> 2026-02-28)
2026-02-28 20:51:20.988 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching DCR/USD [1h] — 1825 days...
2026-02-28 20:51:24.484 | ERROR    | __main__:fetch_ohlcv_timeframe:246 - Fetch error DCR/USD 1h: binance does not have market symbol DCR/USD
2026-02-28 20:51:24.484 | ERROR    | __main__:fetch_ohlcv_timeframe:259 - No data returned for DCR/USD 1h
2026-02-28 20:51:24.527 | WARNING  | __main__:main:452 - Skipping DCR/USD 1h — insufficient data (0 bars)
2026-02-28 20:51:24.594 | INFO     | __main__:fetch_ohlcv_timeframe:235 - Fetching BCH/USD [1h] — 1825 days...
2026-02-28 20:51:44.525 | SUCCESS  | __main__:fetch_ohlcv_timeframe:268 - BCH/USD 1h: 43800 candles (2021-03-01 -> 2026-02-28)
2026-02-28 20:51:44.579 | INFO     | __main__:main:459 - 
Processing: INJ/USD [1h]
2026-02-28 20:51:44.642 | INFO     | __main__:log_gpu_temp:144 - GPU: 40C | 0% util | 606/4096 MiB VRAM
2026-02-28 20:51:44.667 | WARNING  | data.alt_data:merge_alt_data:299 - btc_dominance is constant (API fallback) — dropping feature to avoid feeding noise to the model. Will use BTC proxy instead.
2026-02-28 20:51:44.672 | INFO     | data.alt_data:merge_alt_data:312 - Alt data merged: added 7 new columns
2026-02-28 20:51:44.780 | INFO     | __main__:main:476 - Added BTC dominance proxy for INJ/USD [1h]
2026-02-28 20:51:44.780 | INFO     | __main__:main:489 - Using discovered edge params for INJ/USD_1h: horizon=4h (4 bars), threshold=1.8%
2026-02-28 20:51:44.780 | INFO     | utils.walk_forward:walk_forward_validate:317 - 
============================================================
Walk-Forward Validation: INJ/USD_1h
============================================================
2026-02-28 20:51:44.781 | INFO     | utils.walk_forward:walk_forward_validate:318 - Config [1h]: train=8760 bars val=1320 test=1320 step=1320
2026-02-28 20:51:44.781 | INFO     | data.feature_engineer:build_features:334 - Building features for INJ/USD_1h (43787 rows)
2026-02-28 20:51:45.017 | INFO     | data.feature_engineer:build_features:359 - Dropped 749 NaN/inf rows → 43038 usable rows
2026-02-28 20:51:45.019 | INFO     | data.feature_engineer:build_features:362 - Label distribution: DOWN=5371 NEUTRAL=32143 UP=5524
2026-02-28 20:51:45.021 | INFO     | data.feature_engineer:build_features:369 - Regime: ranging=18256 trending_up=14203 trending_down=10579
2026-02-28 20:51:45.170 | INFO     | utils.optuna_search:run_optuna_search:238 - Optuna search: INJ/USD_1h [1h] — 30 trials
2026-02-28 20:51:46.838 | INFO     | models.tft_model:train:211 - Training TFT for optuna_trial on cuda — 8748 train samples
2026-02-28 20:51:48.182 | INFO     | models.tft_model:train:242 -   Epoch   0 | val_loss=1.0760 | val_acc=0.1735
2026-02-28 20:51:52.963 | INFO     | models.tft_model:train:242 -   Epoch   5 | val_loss=1.0497 | val_acc=0.5252
2026-02-28 20:51:57.674 | INFO     | models.tft_model:train:242 -   Epoch  10 | val_loss=1.1770 | val_acc=0.4488
