2026-03-04 20:56:47.648 | INFO     | models.lstm_ensemble:<module>:39 - Ensemble using cuda
2026-03-04 20:56:47.656 | INFO     | __main__:validate_symbol:138 - 
============================================================
  OOT VALIDATION: XRP/USD 4h x5 runs
============================================================
2026-03-04 20:56:48.192 | INFO     | timeframe_comparison:fetch_ohlcv_timeframe:232 - Loaded XRP/USD 4h from cache (10950 rows)
2026-03-04 20:56:48.192 | INFO     | data.feature_engineer:build_features:334 - Building features for unknown (10950 rows)
2026-03-04 20:56:48.302 | INFO     | data.feature_engineer:build_features:359 - Dropped 200 NaN/inf rows → 10750 usable rows
2026-03-04 20:56:48.303 | INFO     | data.feature_engineer:build_features:362 - Label distribution: DOWN=1118 NEUTRAL=8444 UP=1188
2026-03-04 20:56:48.303 | INFO     | data.feature_engineer:build_features:369 - Regime: ranging=4261 trending_up=2869 trending_down=3620
2026-03-04 20:56:48.305 | INFO     | __main__:run_once:91 - 
Run 1/5 | XRP/USD
2026-03-04 20:56:48.305 | INFO     | __main__:run_once:92 -   OOT:    2150 bars (358 days)
2026-03-04 20:56:48.305 | INFO     | __main__:run_once:93 -   Train:  5160 bars
2026-03-04 20:56:48.312 | INFO     | __main__:run_once:94 -   Val:    1720 bars
2026-03-04 20:56:48.312 | INFO     | __main__:run_once:95 -   Test:   1720 bars (286 days)
2026-03-04 20:56:48.321 | INFO     | models.lstm_ensemble:train_ensemble:181 - 
Training 9-model ensemble for XRP/USD on cuda
2026-03-04 20:56:48.321 | INFO     | models.lstm_ensemble:train_ensemble:182 -   Train: 5160 | Val: 1720 | Features: 100
2026-03-04 20:56:49.838 | INFO     | models.lstm_ensemble:_train_one:126 -   [1/9] Training seed=42 — 5100 samples
2026-03-04 20:56:50.721 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch   0 | val_loss=1.2798 | val_acc=0.4283 | lr=0.000976
2026-03-04 20:56:51.287 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch   1 | val_loss=1.2105 | val_acc=0.7313 | lr=0.000905
2026-03-04 20:56:51.809 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch   2 | val_loss=1.3114 | val_acc=0.6873 | lr=0.000794
2026-03-04 20:56:52.325 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch   3 | val_loss=1.4681 | val_acc=0.7078 | lr=0.000655
2026-03-04 20:56:52.839 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch   4 | val_loss=1.3702 | val_acc=0.7036 | lr=0.000501
2026-03-04 20:56:53.365 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch   5 | val_loss=1.7652 | val_acc=0.7078 | lr=0.000346
2026-03-04 20:56:53.881 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch   6 | val_loss=1.9346 | val_acc=0.7120 | lr=0.000207
2026-03-04 20:56:54.387 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch   7 | val_loss=2.0102 | val_acc=0.7042 | lr=0.000096
2026-03-04 20:56:54.913 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch   8 | val_loss=2.1080 | val_acc=0.6982 | lr=0.000025
2026-03-04 20:56:55.446 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch   9 | val_loss=2.0775 | val_acc=0.6964 | lr=0.001000
2026-03-04 20:56:55.960 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch  10 | val_loss=2.1065 | val_acc=0.3795 | lr=0.000994
2026-03-04 20:56:56.467 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch  11 | val_loss=1.7023 | val_acc=0.7114 | lr=0.000976
2026-03-04 20:56:56.977 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch  12 | val_loss=1.9611 | val_acc=0.6795 | lr=0.000946
2026-03-04 20:56:57.504 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch  13 | val_loss=2.0387 | val_acc=0.7181 | lr=0.000905
2026-03-04 20:56:58.030 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch  14 | val_loss=2.2319 | val_acc=0.7205 | lr=0.000854
2026-03-04 20:56:58.549 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch  15 | val_loss=2.3447 | val_acc=0.7120 | lr=0.000794
2026-03-04 20:56:59.064 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch  16 | val_loss=2.6128 | val_acc=0.6753 | lr=0.000727
2026-03-04 20:56:59.582 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch  17 | val_loss=2.7300 | val_acc=0.7193 | lr=0.000655
2026-03-04 20:57:00.092 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch  18 | val_loss=2.7323 | val_acc=0.7313 | lr=0.000579
2026-03-04 20:57:00.621 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch  19 | val_loss=2.6655 | val_acc=0.6759 | lr=0.000501
2026-03-04 20:57:01.144 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch  20 | val_loss=2.6646 | val_acc=0.7012 | lr=0.000422
