2026-03-04 19:11:32.367 | INFO     | models.lstm_ensemble:<module>:39 - Ensemble using cuda
2026-03-04 19:11:32.368 | INFO     | __main__:main:103 - Freezing ensemble for: ['DOGE/USD', 'LINK/USD']
2026-03-04 19:11:32.368 | INFO     | __main__:freeze:39 - 
==================================================
Freezing ensemble for DOGE/USD
==================================================
2026-03-04 19:11:32.942 | INFO     | timeframe_comparison:fetch_ohlcv_timeframe:232 - Loaded DOGE/USD 4h from cache (10950 rows)
2026-03-04 19:11:32.942 | INFO     | data.feature_engineer:build_features:334 - Building features for unknown (10950 rows)
2026-03-04 19:11:33.067 | INFO     | data.feature_engineer:build_features:359 - Dropped 200 NaN/inf rows → 10750 usable rows
2026-03-04 19:11:33.069 | INFO     | data.feature_engineer:build_features:362 - Label distribution: DOWN=1423 NEUTRAL=7859 UP=1468
2026-03-04 19:11:33.070 | INFO     | data.feature_engineer:build_features:369 - Regime: ranging=4061 trending_up=2982 trending_down=3707
2026-03-04 19:11:33.081 | INFO     | __main__:freeze:56 - Train: 8600 | Val: 2150 | Features: 100
2026-03-04 19:11:33.097 | INFO     | models.lstm_ensemble:train_ensemble:181 - 
Training 9-model ensemble for DOGE/USD on cuda
2026-03-04 19:11:33.097 | INFO     | models.lstm_ensemble:train_ensemble:182 -   Train: 8600 | Val: 2150 | Features: 100
2026-03-04 19:11:35.182 | INFO     | models.lstm_ensemble:_train_one:126 -   [1/9] Training seed=42 — 8540 samples
2026-03-04 19:11:36.758 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch   0 | val_loss=1.1254 | val_acc=0.2335 | lr=0.000976
2026-03-04 19:11:37.681 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch   1 | val_loss=1.1449 | val_acc=0.4627 | lr=0.000905
2026-03-04 19:11:38.519 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch   2 | val_loss=1.3167 | val_acc=0.4407 | lr=0.000794
2026-03-04 19:11:39.343 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch   3 | val_loss=1.5136 | val_acc=0.4091 | lr=0.000655
2026-03-04 19:11:40.149 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch   4 | val_loss=1.6818 | val_acc=0.4694 | lr=0.000501
2026-03-04 19:11:40.973 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch   5 | val_loss=1.8753 | val_acc=0.4177 | lr=0.000346
2026-03-04 19:11:41.792 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch   6 | val_loss=2.0819 | val_acc=0.4096 | lr=0.000207
2026-03-04 19:11:42.606 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch   7 | val_loss=2.2434 | val_acc=0.4813 | lr=0.000096
2026-03-04 19:11:43.425 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch   8 | val_loss=2.3228 | val_acc=0.4502 | lr=0.000025
2026-03-04 19:11:44.256 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch   9 | val_loss=2.3592 | val_acc=0.4804 | lr=0.001000
2026-03-04 19:11:45.058 | INFO     | models.lstm_ensemble:_train_one:153 -     Epoch  10 | val_loss=2.0867 | val_acc=0.4545 | lr=0.000994
