timestamp,open,high,low,close,volume
2024-06-30 23:00:00,2510.4,2535.5,2510.4,2535.5,1.88302372
2024-07-01 00:00:00,2535.6,2567.0,2534.2,2567.0,6.22151503
2024-07-01 01:00:00,2568.8,2604.9,2564.1,2600.6,5.78681605
2024-07-01 02:00:00,2605.3,2611.2,2568.4,2599.0,11.5545963
2024-07-01 03:00:00,2599.0,2616.8,2593.2,2607.5,4.04725323
2024-07-01 04:00:00,2613.0,2623.3,2605.9,2612.0,3.97090756
2024-07-01 05:00:00,2612.1,2630.7,2606.2,2630.7,4.75503992
2024-07-01 06:00:00,2630.2,2630.2,2614.7,2620.5,0.42662122
2024-07-01 07:00:00,2619.1,2631.3,2611.4,2631.3,9.05152038
2024-07-01 08:00:00,2632.9,2633.8,2607.7,2613.1,1.39550408
2024-07-01 09:00:00,2608.4,2613.8,2599.5,2605.3,2.59087061
2024-07-01 10:00:00,2598.5,2603.6,2591.2,2598.2,0.21249971
2024-07-01 11:00:00,2595.9,2598.9,2584.7,2584.7,1.55613668
2024-07-01 12:00:00,2594.6,2610.5,2594.6,2610.5,3.40423101
2024-07-01 13:00:00,2612.4,2614.0,2580.9,2584.9,0.98047019
2024-07-01 14:00:00,2590.4,2602.1,2586.4,2602.1,1.06797783
2024-07-01 15:00:00,2605.6,2617.7,2605.6,2617.2,2.05679296
2024-07-01 16:00:00,2623.8,2627.2,2613.5,2621.7,3.83695014
2024-07-01 17:00:00,2620.7,2638.8,2614.6,2638.8,10.30911389
2024-07-01 18:00:00,2642.3,2644.4,2606.9,2607.2,7.51109586
2024-07-01 19:00:00,2605.8,2612.8,2598.7,2598.7,3.20559324
2024-07-01 20:00:00,2595.3,2598.1,2589.5,2589.5,2.27103628
2024-07-01 21:00:00,2587.0,2603.5,2586.3,2591.0,19.87262111
2024-07-01 22:00:00,2590.6,2593.0,2565.3,2569.6,12.89904818
2024-07-01 23:00:00,2564.1,2568.9,2558.1,2565.4,1.21854764
2024-07-02 00:00:00,2566.9,2566.9,2554.5,2560.5,0.9555821
2024-07-02 01:00:00,2563.0,2566.0,2553.2,2562.6,1.42306226
2024-07-02 02:00:00,2567.5,2577.5,2561.6,2577.5,2.11959648
2024-07-02 03:00:00,2580.8,2592.7,2574.2,2578.8,3.48074637
2024-07-02 04:00:00,2577.3,2588.0,2573.8,2579.3,0.14277534
2024-07-02 05:00:00,2581.6,2581.6,2556.7,2565.9,7.31763311
2024-07-02 06:00:00,2569.8,2574.0,2559.8,2565.3,1.28314898
2024-07-02 07:00:00,2561.4,2561.4,2551.1,2558.6,1.73595066
2024-07-02 08:00:00,2562.1,2569.4,2552.6,2564.9,22.77600662
2024-07-02 09:00:00,2560.8,2571.8,2560.8,2571.1,0.17431997
2024-07-02 10:00:00,2573.0,2576.0,2568.4,2569.6,1.01603229
2024-07-02 11:00:00,2568.8,2569.1,2561.8,2569.1,4.17403113
2024-07-02 12:00:00,2566.8,2566.8,2554.7,2555.9,0.82245792
2024-07-02 13:00:00,2555.0,2564.8,2535.8,2540.0,4.98745986
2024-07-02 14:00:00,2553.7,2553.7,2534.6,2541.0,93.20577073
2024-07-02 15:00:00,2541.0,2543.5,2541.0,2541.0,40.11340484
2024-07-02 16:00:00,2541.0,2541.2,2541.0,2541.0,86.07589151
2024-07-02 17:00:00,2541.0,2543.2,2541.0,2542.9,116.4643509
2024-07-02 18:00:00,2543.1,2548.6,2541.0,2545.1,30.80503854
2024-07-02 19:00:00,2545.0,2550.4,2541.0,2547.4,1.84274413
2024-07-02 20:00:00,2548.0,2554.8,2545.3,2553.7,1.91662398
2024-07-02 21:00:00,2551.8,2554.5,2543.5,2551.3,1.71131882
2024-07-02 22:00:00,2551.4,2556.8,2545.8,2547.0,0.43778251
2024-07-02 23:00:00,2552.6,2559.7,2552.1,2559.7,0.64477309
2024-07-03 00:00:00,2559.3,2559.3,2541.3,2541.3,1.92166812
2024-07-03 01:00:00,2541.0,2546.8,2525.5,2528.2,55.88521346
2024-07-03 02:00:00,2538.2,2545.5,2518.8,2518.8,2.95501506
2024-07-03 03:00:00,2515.0,2515.2,2510.0,2515.2,84.21007034
