timestamp,open,high,low,close,volume
2024-01-01 20:00:00,168.19,169.53,167.57,169.43,1157.23167037
2024-01-02 00:00:00,169.52,169.98,168.0,169.97,1587.71914808
2024-01-02 04:00:00,169.95,171.8,169.69,170.82,2978.66479969
2024-01-02 08:00:00,171.22,174.36,171.22,172.44,3138.34812347
2024-01-02 12:00:00,172.48,173.28,168.89,170.74,722.6299544
2024-01-02 16:00:00,170.83,171.12,168.26,168.96,489.69481619
2024-01-02 20:00:00,168.93,169.52,167.02,167.57,1723.31884575
2024-01-03 00:00:00,167.51,167.63,166.09,166.48,1676.14906794
2024-01-03 04:00:00,166.6,169.59,164.91,168.78,2782.0103412
2024-01-03 08:00:00,168.64,169.43,163.56,164.55,2342.5787395
2024-01-03 12:00:00,164.25,164.25,150.4,158.15,7285.52293182
2024-01-03 16:00:00,157.79,159.13,153.5,156.13,1213.86094865
2024-01-03 20:00:00,156.11,157.65,153.62,153.94,2875.37020037
2024-01-04 00:00:00,154.14,155.82,153.06,154.3,2410.61872224
2024-01-04 04:00:00,154.21,154.38,150.0,153.07,3735.87827568
2024-01-04 08:00:00,152.98,159.17,151.17,157.42,3244.05255782
2024-01-04 12:00:00,157.68,162.96,156.39,162.96,1317.92685368
2024-01-04 16:00:00,162.79,164.83,161.98,163.74,701.22721086
2024-01-04 20:00:00,163.81,165.01,161.22,164.87,1388.61164288
2024-01-05 00:00:00,164.72,164.87,159.02,160.16,2514.4626633
2024-01-05 04:00:00,160.25,161.54,157.83,159.5,1474.04717035
2024-01-05 08:00:00,159.52,164.34,158.65,159.3,760.72579641
2024-01-05 12:00:00,159.49,160.6,157.06,158.82,1997.06722874
2024-01-05 16:00:00,159.0,161.39,155.15,155.26,3506.17909332
2024-01-05 20:00:00,155.46,157.53,153.46,155.78,1427.1343986
2024-01-06 00:00:00,155.46,158.94,155.18,157.87,791.6287216
2024-01-06 04:00:00,157.67,158.07,150.18,153.28,1793.66943296
2024-01-06 08:00:00,153.14,156.51,152.37,153.25,795.36523706
2024-01-06 12:00:00,153.25,153.75,150.12,153.35,343.11528658
2024-01-06 16:00:00,153.35,154.34,152.44,153.53,783.67932106
2024-01-06 20:00:00,153.65,154.3,151.72,152.69,322.07129221
2024-01-07 00:00:00,152.62,155.0,152.62,154.2,515.39004541
2024-01-07 04:00:00,154.28,155.31,152.51,152.85,1293.54000727
2024-01-07 08:00:00,152.87,154.38,152.21,152.98,1814.45854725
2024-01-07 12:00:00,152.77,153.0,150.0,150.43,837.49717983
2024-01-07 16:00:00,150.3,151.25,148.16,148.16,2359.48367292
2024-01-07 20:00:00,148.17,149.13,144.92,146.33,3055.7530493
2024-01-08 00:00:00,146.4,148.16,143.54,145.6,1144.21930948
2024-01-08 04:00:00,145.67,149.79,145.67,149.43,3839.98288138
2024-01-08 08:00:00,149.42,153.43,149.42,153.06,365.5930035
2024-01-08 12:00:00,153.12,154.17,150.66,153.3,1637.61830814
2024-01-08 16:00:00,153.3,153.61,151.31,152.81,1253.11793935
2024-01-08 20:00:00,152.92,153.67,145.4,147.95,3190.16898388
2024-01-09 00:00:00,147.7,148.62,144.28,147.22,1366.49350453
2024-01-09 04:00:00,147.29,148.67,145.96,148.09,710.67562597
2024-01-09 08:00:00,147.91,148.6,146.78,147.45,850.72637702
