timestamp,open,high,low,close,volume
2023-01-01,0.7159,0.72,0.7053,0.7185,140929.81656291
2023-01-02,0.719,0.7437,0.7075,0.7397,272022.3198418401
2023-01-03,0.739,0.7582,0.7358,0.754,109122.2346715599
2023-01-04,0.7541,0.7755,0.7511,0.7682,190026.96694286
2023-01-05,0.768,0.774,0.7474,0.7618,115073.9640832899
2023-01-06,0.7606,0.7719,0.7468,0.7713,91597.82846611
2023-01-07,0.7725,0.7942,0.7725,0.7916,105937.89495923
2023-01-08,0.7899,0.8268,0.7807,0.8256,186051.3624901399
2023-01-09,0.8234,0.8536,0.82,0.8319,525630.9628558494
2023-01-10,0.8346,0.8447,0.8163,0.8299,661715.6163305999
2023-01-11,0.8321,0.8588,0.8074,0.8565,677315.4836004502
2023-01-12,0.8599,0.8946,0.8325,0.8882,568833.5141694194
2023-01-13,0.8891,0.9394,0.875,0.9169,439145.6621707704
2023-01-14,0.918,1.0375,0.918,1.0073,1059865.8878510855
2023-01-15,1.008,1.0839,0.9809,1.0273,771224.8588319004
2023-01-16,1.0295,1.0483,0.9907,1.0105,407218.6420800508
2023-01-17,1.0079,1.0622,0.988,1.015,509534.8110706004
2023-01-18,1.0177,1.0391,0.9425,0.9535,321814.1819900301
2023-01-19,0.9539,1.0656,0.9539,0.9947,356797.7285367401
2023-01-20,0.9947,1.0691,0.973,1.0663,155847.01596299
2023-01-21,1.0646,1.185,1.0539,1.1003,837705.9533483398
2023-01-22,1.0992,1.1385,1.0826,1.1066,248244.2079374203
2023-01-23,1.1089,1.1302,1.0927,1.1124,433849.9991464702
2023-01-24,1.1102,1.151,1.0448,1.0569,211403.2605856102
2023-01-25,1.0579,1.1156,1.0263,1.0926,362290.5401514795
2023-01-26,1.094,1.1139,1.0731,1.0929,148220.11145803
2023-01-27,1.0934,1.1268,1.0611,1.1245,433955.1285847299
2023-01-28,1.1256,1.1441,1.0881,1.0963,213454.9877250199
2023-01-29,1.0898,1.1823,1.0842,1.1615,445331.1508028401
2023-01-30,1.1559,1.1618,1.034,1.0566,493466.19170627
2023-01-31,1.0566,1.0783,1.0472,1.0586,331065.5158830604
2023-02-01,1.0606,1.0983,1.0178,1.0921,312819.3370284904
2023-02-02,1.0962,1.1414,1.0813,1.0914,392334.4882162398
2023-02-03,1.0936,1.1587,1.0881,1.1438,762572.9650943698
2023-02-04,1.1444,1.1775,1.1289,1.1596,562272.0052786602
2023-02-05,1.1649,1.2356,1.1438,1.187,993377.8797607112
2023-02-06,1.1882,1.1884,1.1374,1.1435,269590.4617011797
2023-02-07,1.1432,1.2186,1.1383,1.2179,345624.0062284102
2023-02-08,1.2157,1.2637,1.1811,1.2257,358138.5625146803
2023-02-09,1.2278,1.2334,1.0515,1.0759,784568.0847606288
2023-02-10,1.077,1.1034,1.0582,1.0868,308148.8214433299
2023-02-11,1.0886,1.0959,1.0639,1.0847,136121.57972737
2023-02-12,1.0821,1.1102,1.0606,1.0784,161706.2712768601
2023-02-13,1.0782,1.0782,1.0042,1.0399,492202.11228346
2023-02-14,1.0371,1.0637,1.0109,1.0624,695649.4841493295
2023-02-15,1.0628,1.1485,1.0504,1.1485,278868.95106776
2023-02-16,1.1486,1.1725,1.087,1.087,578966.8145804899
2023-02-17,1.09,1.1645,1.0897,1.1582,310873.2722774001
2023-02-18,1.1541,1.1895,1.1476,1.1766,341721.8254676097
2023-02-19,1.1753,1.2153,1.1629,1.1911,234213.9681799099
2023-02-20,1.1902,1.2778,1.1603,1.2563,252473.7035154401
2023-02-21,1.2571,1.2983,1.1955,1.2208,257254.0094041502
2023-02-22,1.2221,1.4576,1.2221,1.4355,3113868.0464281766
2023-02-23,1.4287,1.4855,1.3314,1.3483,2278763.8854342727
2023-02-24,1.3433,1.3433,1.2131,1.2361,472923.9365506992
2023-02-25,1.2361,1.2474,1.152,1.1963,267010.2941862203
2023-02-26,1.1968,1.219,1.1861,1.214,218465.45673934
2023-02-27,1.2138,1.2224,1.1628,1.1847,74721.90222209
2023-02-28,1.1861,1.193,1.1294,1.1358,185322.7149523899
2023-03-01,1.1344,1.2028,1.131,1.2028,117301.11691898
2023-03-02,1.2021,1.2021,1.1367,1.1787,109213.3563965799
2023-03-03,1.1786,1.1787,1.0594,1.1459,427606.5645336701
2023-03-04,1.1432,1.148,1.0873,1.1135,166082.1013293199
2023-03-05,1.1121,1.1427,1.1057,1.1139,198909.0714055301
2023-03-06,1.1133,1.1463,1.0967,1.1353,248079.6564722
2023-03-07,1.1374,1.1453,1.0841,1.1092,97678.84487063
2023-03-08,1.1096,1.1125,1.016,1.027,823080.9369362098
2023-03-09,1.0278,1.0619,0.9678,0.9909,898033.6582230793
2023-03-10,0.992,1.0194,0.9556,1.0142,612985.1597274904
2023-03-11,1.0162,1.037,0.9628,0.99,423573.9495941899
2023-03-12,0.9848,1.06,0.9681,1.0575,438376.1169087397
2023-03-13,1.0587,1.1063,1.0249,1.0918,622747.7388635299
2023-03-14,1.0895,1.2373,1.07,1.1974,1578117.88025515
2023-03-15,1.1987,1.2438,1.1226,1.1502,783755.3675657198
2023-03-16,1.146,1.2097,1.1325,1.1899,165984.54376294
2023-03-17,1.1865,1.2583,1.1721,1.2582,376583.37438317
2023-03-18,1.2525,1.2636,1.1845,1.1912,147670.6288813999
2023-03-19,1.1929,1.2622,1.1883,1.2433,142477.1558384999
2023-03-20,1.2451,1.2692,1.1625,1.1646,284119.4770139002
2023-03-21,1.1654,1.1967,1.1373,1.1884,169647.10409753
2023-03-22,1.1894,1.1894,1.0826,1.1155,279410.6668444006
2023-03-23,1.115,1.1869,1.1136,1.1656,180856.5218006699
2023-03-24,1.1667,1.1789,1.1136,1.1301,191713.0536252899
2023-03-25,1.1302,1.1415,1.0965,1.1102,53451.93991271
2023-03-26,1.1032,1.1534,1.1032,1.1383,158592.27973018
2023-03-27,1.1385,1.1529,1.0599,1.0787,366791.3631972901
2023-03-28,1.0781,1.0954,1.0633,1.0905,96735.75478336
2023-03-29,1.0888,1.1468,1.0871,1.1393,118492.6854270303
2023-03-30,1.1387,1.1525,1.0925,1.1075,707510.2460858711
2023-03-31,1.1089,1.1335,1.0904,1.1195,139349.68890762
2023-04-01,1.1214,1.1313,1.1102,1.1256,185469.7784062199
2023-04-02,1.1285,1.1321,1.088,1.1008,114146.7744532801
2023-04-03,1.101,1.1248,1.0754,1.1176,313095.3624345598
2023-04-04,1.1144,1.1306,1.0985,1.1137,103157.93055247
2023-04-05,1.1128,1.1481,1.1065,1.1351,141674.7420774
2023-04-06,1.1365,1.173,1.116,1.1332,255833.58900719
2023-04-07,1.1344,1.1355,1.0843,1.1,190825.0027065301
2023-04-08,1.101,1.1075,1.0965,1.1001,79480.58295244
2023-04-09,1.099,1.1083,1.078,1.1019,40794.04321089
2023-04-10,1.1026,1.1268,1.0899,1.1211,200195.6645571804
2023-04-11,1.1219,1.1289,1.1053,1.115,536285.6334253704
2023-04-12,1.1174,1.1174,1.0798,1.0939,173779.7991786
