timestamp,open,high,low,close,volume
2017-01-17,0.002251,0.003,0.002156,0.002178,10432640.239958702
2017-01-26,0.00209,0.002497,0.002056,0.0022,5445094.745090511
2017-02-09,0.002201,0.002367,0.001892,0.001951,4987777.63008681
2017-02-23,0.001951,0.0021,0.001691,0.0018,15700687.491753092
2017-03-09,0.001796,0.002249,0.001401,0.00188,16376854.672000442
2017-03-23,0.001859,0.0051,0.001837,0.003082,84945474.86797093
2017-04-06,0.002986,0.003989,0.002612,0.003534,31862629.733562116
2017-04-20,0.00355,0.005922,0.00281,0.005145,47535058.754633866
2017-05-04,0.005293,0.06,0.0048,0.048978,468277532.5365034
2017-05-18,0.048667,0.067,0.02,0.034,211954622.05054936
2017-06-01,0.034,0.056493,0.033,0.039047,129153995.65621446
2017-06-15,0.039225,0.044899,0.02401,0.031442,76951917.58981629
2017-06-29,0.031192,0.032952,0.0122,0.01776,81744959.17738286
2017-07-13,0.017767,0.025,0.013,0.019075,129274671.98902825
2017-07-27,0.019068,0.0285,0.0152,0.0231,124099441.08551371
2017-08-10,0.022895,0.023845,0.015201,0.017073,87130514.50199349
2018-02-16,0.41,0.51,0.36,0.373401,15953885.298462588
2018-02-22,0.376898,0.41,0.29,0.325168,60317124.40647504
2018-03-08,0.32336,0.33988,0.157,0.250104,93556182.45422821
2018-03-22,0.2486,0.256499,0.172771,0.202597,92106509.01934911
2018-04-05,0.2021,0.35988,0.1879,0.3538,108654703.17572935
2018-04-19,0.354699,0.462,0.3145,0.439986,124509289.48377034
2018-05-03,0.439987,0.442969,0.297,0.3316,67219747.23344934
2018-05-17,0.33251,0.34,0.2451,0.275803,54670567.143065244
2018-05-31,0.2755,0.312,0.205,0.218102,51198530.21043975
2018-06-14,0.2182,0.29,0.176272,0.190804,43475828.21560565
2018-06-28,0.191466,0.222,0.171,0.189272,51434572.32248702
2018-07-12,0.189,0.352,0.180102,0.332037,106028025.56075937
2018-07-26,0.333832,0.35,0.193401,0.197655,92553650.4399934
2018-08-09,0.197808,0.247,0.194762,0.208341,90040290.87926096
2018-08-23,0.21,0.240788,0.201036,0.204448,41960557.89895918
2018-09-06,0.201982,0.215225,0.182,0.205821,40770576.19487496
2018-09-20,0.205821,0.3035,0.2053,0.23891,105933466.92483178
2018-10-04,0.240339,0.247884,0.201,0.23841,31719750.376358934
2018-10-18,0.23819,0.249999,0.214003,0.224888,23588061.19087426
2018-11-01,0.223673,0.282242,0.210496,0.228,71398211.71959761
2018-11-15,0.228,0.253774,0.127154,0.15952,135736645.04005432
2018-11-29,0.159824,0.172343,0.104584,0.111651,110239876.58515772
2018-12-13,0.111633,0.142821,0.09093,0.119297,116627345.80031018
2018-12-27,0.119071,0.125805,0.106116,0.123304,47253975.62556892
2019-01-10,0.123333,0.128471,0.098088,0.100829,39658425.88405545
2019-01-24,0.100576,0.1035,0.06651,0.073209,46012263.35118075
2019-02-07,0.072402,0.098,0.071996,0.091536,59994043.504923254
2019-02-21,0.091911,0.097999,0.08,0.084659,45440564.777377285
2019-03-07,0.084559,0.118637,0.0837,0.108564,96571234.28724155
2019-03-21,0.1087,0.135,0.09707,0.120734,72911254.62996686
2019-04-04,0.120812,0.13636,0.110071,0.11666,62733808.48315102
2019-04-18,0.116945,0.119819,0.093002,0.099722,40941304.166994564
2019-05-02,0.099871,0.143145,0.086206,0.14195,99816425.58094336
2019-05-16,0.14195,0.163,0.115654,0.135827,141028065.67295468
2019-05-30,0.135518,0.144165,0.116713,0.127138,69188715.17920506
2019-06-13,0.12759,0.1347,0.11858,0.121179,116831293.5952414
2019-06-27,0.121421,0.123017,0.092299,0.094662,78634547.74911433
2019-07-11,0.09457,0.1059,0.076,0.085794,48028335.87284379
2019-07-25,0.085719,0.090179,0.076808,0.078708,26125789.979115207
2019-08-08,0.078629,0.07981,0.065102,0.066967,30688409.327668753
2019-08-22,0.067059,0.073961,0.06031,0.06156,20274178.227578275
2019-09-05,0.061883,0.0963,0.057328,0.083554,55485847.619718246
2019-09-19,0.083106,0.088841,0.052406,0.059714,84406180.7101589
2019-10-03,0.059815,0.066581,0.057356,0.062054,32102103.168412626
2019-10-17,0.061664,0.078,0.057165,0.064012,47135962.62898677
2019-10-31,0.064039,0.08872,0.062444,0.075842,65498423.00572314
2019-11-14,0.075919,0.075919,0.053222,0.058582,98494566.18339097
2019-11-28,0.058779,0.059749,0.04444,0.052698,68244668.2430856
2019-12-12,0.052697,0.053114,0.04212,0.044368,45002604.46371088
2019-12-26,0.044217,0.050969,0.04334,0.04758,21921458.33835062
2020-01-09,0.047701,0.06627,0.045622,0.06111,55967393.20609074
2020-01-23,0.061136,0.069789,0.054795,0.068888,50774304.547278345
2020-02-06,0.06835,0.08893,0.0575,0.070115,97273451.66624908
2020-02-20,0.069983,0.073636,0.054957,0.058473,63874763.54746543
2020-03-05,0.058598,0.061678,0.026019,0.037,112096076.58844611
2020-03-19,0.037096,0.044421,0.035737,0.040997,51882468.909308665
2020-04-02,0.04096,0.052453,0.040509,0.046086,43720983.47006598
2020-04-16,0.046069,0.07316,0.04491,0.072201,67237950.51793484
2020-04-30,0.072211,0.077,0.060002,0.069923,108611758.2057966
2020-05-14,0.069876,0.072,0.063522,0.06603,41881050.63424286
2020-05-28,0.066164,0.086239,0.065722,0.078937,88306395.24160324
2020-06-11,0.078858,0.079238,0.065665,0.068912,60169565.773261614
2020-06-25,0.068894,0.085458,0.05,0.085457,72799122.45461275
2020-07-09,0.085185,0.107516,0.082557,0.097443,158343774.44893572
2020-07-23,0.097243,0.11956,0.0884,0.107815,91939493.73040201
2020-08-06,0.107368,0.11916,0.095632,0.102159,120742576.85537767
2020-08-20,0.10209,0.109146,0.088513,0.092253,93329021.49493898
2020-09-03,0.092235,0.092906,0.072116,0.080015,63793948.256417684
2020-09-17,0.079682,0.082315,0.066811,0.0746,45758518.56339364
2020-10-01,0.074846,0.078995,0.069,0.074203,57028214.780442595
2020-10-15,0.073716,0.087768,0.0718,0.078399,74582571.43451665
2020-10-29,0.07829,0.086144,0.0727,0.080504,61869560.5777013
2020-11-12,0.080513,0.231846,0.079,0.193066,470487760.20232725
2020-11-26,0.193436,0.220781,0.139761,0.171983,378140649.0096064
2020-12-10,0.171953,0.208637,0.10868,0.126993,298475506.53078854
2020-12-24,0.126293,0.397,0.122,0.3435,608429624.7328162
2021-01-07,0.3435,0.415,0.210951,0.293478,612150834.3853347
2021-01-21,0.293478,0.380948,0.227222,0.34652,423809152.33647734
2021-02-04,0.346707,0.607272,0.312542,0.497681,495571791.4987702
2021-02-18,0.497851,0.532883,0.317,0.420612,301017044.6342121
2021-03-04,0.420611,0.43436,0.36817,0.40299,129233352.39619592
2021-03-18,0.403013,0.437761,0.341274,0.405683,123077045.86811316
2021-04-01,0.405684,0.69,0.400611,0.636693,329152669.6216935
2021-04-15,0.636051,0.654785,0.381154,0.497914,243974924.72094625
2021-04-29,0.497617,0.7799,0.477156,0.590309,326303862.4850441
2021-05-13,0.590959,0.798,0.26,0.443921,383958946.00487643
2021-05-27,0.442548,0.449,0.3103,0.365004,136772558.41585863
2021-06-10,0.3647,0.367606,0.199192,0.256296,109802832.02682385
2021-06-24,0.255835,0.293506,0.228456,0.2566,74969004.4208374
2021-07-08,0.256561,0.257627,0.19884,0.227768,66659076.416358985
2021-07-22,0.22768,0.301029,0.224045,0.280413,112338171.67892224
2021-08-05,0.280889,0.409818,0.265441,0.341949,147365336.7240914
2021-08-19,0.342137,0.389303,0.327312,0.353632,96238015.87919354
2021-09-02,0.35342,0.431329,0.273476,0.34052,166459799.58597046
2021-09-16,0.341161,0.342,0.255149,0.269882,97632431.66473915
2021-09-30,0.268835,0.378945,0.268537,0.368072,126802822.21173596
2021-10-14,0.368323,0.42,0.31225,0.330546,144890911.47121048
2021-10-28,0.330562,0.440647,0.325921,0.383777,161995808.08273703
2021-11-11,0.38325,0.402937,0.312595,0.327422,139924083.89265692
2021-11-25,0.327327,0.364216,0.250012,0.306575,213466369.74236813
2021-12-09,0.305501,0.306647,0.246543,0.267641,119404285.21327636
2021-12-23,0.267708,0.306359,0.254946,0.266186,94808313.31469525
2022-01-06,0.265864,0.29134,0.231721,0.245442,82775683.33472215
2022-01-20,0.245649,0.252321,0.16783,0.193427,89777506.74899904
2022-02-03,0.192953,0.257606,0.189091,0.218749,74524460.48606321
2022-02-17,0.218902,0.2264,0.162089,0.193502,81244474.30513279
2022-03-03,0.193466,0.194922,0.166797,0.18933,68958970.84303474
2022-03-17,0.189575,0.241003,0.1854,0.234513,58543183.4896015
2022-03-31,0.23428,0.24107,0.18559,0.196511,60782513.04196263
2022-04-14,0.19629,0.211736,0.177,0.184292,51464195.748814836
2022-04-28,0.183949,0.188496,0.116941,0.125357,76971959.83134727
2022-05-12,0.12563,0.14506,0.101996,0.131869,67998196.96972425
2022-05-26,0.132161,0.153623,0.118395,0.140203,43160140.912369944
2022-06-09,0.140007,0.142171,0.100088,0.112942,87306246.8813584
2022-06-23,0.112911,0.129998,0.103064,0.109161,45355152.01942611
2022-07-07,0.109232,0.120868,0.098781,0.11202,50043700.42184072
2022-07-21,0.111795,0.125078,0.102299,0.11421,43560238.66700814
2022-08-04,0.114199,0.138279,0.112699,0.121081,44239675.49966203
2022-08-18,0.121043,0.121702,0.100611,0.104188,36307306.65059849
2022-09-01,0.104502,0.116455,0.098486,0.105099,82957318.55713215
2022-09-15,0.104923,0.132896,0.101399,0.108035,105552896.54403645
2022-09-29,0.108035,0.129583,0.106715,0.116453,73716337.46320899
2022-10-13,0.11644,0.116536,0.106814,0.11363,49812237.81655181
2022-10-27,0.113532,0.116456,0.07929,0.082782,56474461.062589936
2022-11-10,0.082914,0.100613,0.082253,0.088426,67042752.60038442
2022-11-24,0.088593,0.092005,0.083303,0.084262,34898838.45414814
2022-12-08,0.084087,0.085867,0.072581,0.075092,43375595.98078656
2022-12-22,0.075136,0.076185,0.070405,0.073863,31677041.84960018
2023-01-05,0.073772,0.090607,0.071899,0.082592,73464414.84334484
2023-01-19,0.08235,0.096071,0.082009,0.092327,57711478.29875267
2023-02-02,0.092343,0.094592,0.081905,0.090244,49008192.26681376
2023-02-16,0.090243,0.09783,0.085871,0.088159,40169402.39045784
2023-03-02,0.08799,0.090049,0.074621,0.084022,82769315.64565375
2023-03-16,0.083962,0.107343,0.083693,0.101698,62883736.2556131
2023-03-30,0.10169,0.114377,0.0998,0.103566,61416296.98941818
2023-04-13,0.103566,0.109038,0.090214,0.093583,97508671.0086428
2023-04-27,0.093624,0.095924,0.086858,0.089069,35345372.587198675
2023-05-11,0.089051,0.090071,0.082787,0.086549,30063776.035707343
2023-05-25,0.086593,0.0968,0.085186,0.087566,33497564.287364665
2023-06-08,0.087412,0.089049,0.075241,0.086672,41622236.67259093
2023-06-22,0.086735,0.117708,0.085789,0.100671,66030784.63962744
2023-07-06,0.10033,0.197,0.094958,0.15665,130244162.0078265
2023-07-20,0.15665,0.1807,0.140388,0.14387,106708223.43184689
2023-08-03,0.143725,0.146047,0.122812,0.126554,77879979.9539373
2023-08-17,0.1265,0.132605,0.1,0.120358,72370491.8810165
2023-08-31,0.120246,0.134647,0.111414,0.120833,84076003.64335965
2023-09-14,0.120885,0.1232,0.110872,0.112456,62128379.49811484
2023-09-28,0.112499,0.118784,0.101753,0.103261,66325005.92924333
2023-10-12,0.103333,0.12043,0.101186,0.114411,87906233.44369741
2023-10-26,0.11437,0.134869,0.110156,0.127678,94378208.46364056
2023-11-09,0.127635,0.137365,0.112308,0.118162,138126125.71457794
2023-11-23,0.118232,0.125814,0.114697,0.1254,63325441.67989336
2023-12-07,0.12489,0.138297,0.115604,0.12193,79780901.85029592
2023-12-21,0.121792,0.13836,0.111584,0.12058,65908825.94359253
2024-01-04,0.120447,0.126277,0.1125,0.118684,48452462.226843245
2024-01-18,0.118737,0.118884,0.107001,0.109883,29672811.81842884
2024-02-01,0.109883,0.114713,0.106857,0.114314,40161555.218574055
2024-02-15,0.114665,0.125134,0.111038,0.120948,69000604.79884279
2024-02-29,0.121116,0.162642,0.116696,0.150847,175027030.53492415
2024-03-14,0.150946,0.152402,0.117197,0.133746,97489913.44397154
2024-03-28,0.133605,0.146466,0.124266,0.129679,46820908.32788453
2024-04-11,0.129618,0.131499,0.091518,0.114362,74924320.404235
2024-04-25,0.114418,0.115865,0.103016,0.10724,44336115.32278493
2024-05-09,0.107287,0.114,0.101112,0.110632,28509411.388048932
2024-05-23,0.110745,0.111631,0.104042,0.106865,31617765.643873923
2024-06-06,0.106866,0.106914,0.087563,0.093309,38506704.57212114
2024-06-20,0.093133,0.095393,0.085005,0.090266,39685211.86382932
2024-07-04,0.090335,0.112308,0.076885,0.11,54407979.873325855
2024-07-18,0.109943,0.111079,0.098511,0.10061,38205406.3633921
2024-08-01,0.100427,0.104364,0.075712,0.096639,54541952.368282765
2024-08-15,0.09673,0.103611,0.090658,0.092779,27521135.69785658
2024-08-29,0.092971,0.094509,0.085477,0.092646,21396417.586783424
2024-09-12,0.092662,0.099177,0.092349,0.095956,23468983.53761443
2024-09-26,0.096031,0.1037,0.088237,0.089843,39073826.06790675
2024-10-10,0.089664,0.097538,0.08818,0.09448,29812776.188536864
2024-10-24,0.094422,0.097775,0.089344,0.097152,28607066.32300309
2024-11-07,0.097186,0.26993,0.096683,0.248362,370105926.6174594
2024-11-21,0.246788,0.6374,0.229961,0.489649,964169704.5705026
2024-12-05,0.490371,0.510862,0.35,0.396134,197194250.20558318
2024-12-19,0.395876,0.442096,0.312058,0.423927,121643647.81318252
2025-01-02,0.42489,0.496786,0.386989,0.487971,252885795.62536174
2025-01-16,0.48803,0.514825,0.363111,0.392802,216246594.54076356
2025-01-30,0.392772,0.443595,0.254619,0.333384,131746800.59034993
2025-02-13,0.333245,0.366073,0.271,0.286079,93687411.3366737
2025-02-27,0.286165,0.375035,0.227094,0.25962,178020045.89825153
2025-03-13,0.259471,0.301978,0.258623,0.285505,86548339.61778131
2025-03-27,0.285578,0.294538,0.200136,0.242114,96480504.57084897
2025-04-10,0.242098,0.274952,0.22439,0.266421,91356818.35202871
2025-04-24,0.26647,0.297209,0.251957,0.260069,80821862.95485333
2025-05-08,0.260459,0.334511,0.259007,0.293493,164448677.08044818
2025-05-22,0.293317,0.312215,0.259079,0.266399,84413259.94365591
2025-06-05,0.26662,0.284782,0.245842,0.25224,66858025.038704604
2025-06-19,0.25252,0.253137,0.217,0.238159,62262195.04186362
2025-07-03,0.238364,0.51953,0.235065,0.453924,518938099.8168567
2025-07-17,0.453706,0.520586,0.392965,0.407622,364713397.41179335
2025-07-31,0.40765,0.468688,0.361354,0.451826,271571296.72314054
2025-08-14,0.45203,0.471791,0.377667,0.378754,140140386.66526347
2025-08-28,0.378977,0.38708,0.344505,0.38327,125453888.1336559
2025-09-11,0.38327,0.414261,0.344436,0.374561,85887722.77137579
2025-09-25,0.374688,0.414038,0.346325,0.38835,103399316.22682586
2025-10-09,0.38835,0.38835,0.225,0.308349,163810725.29519683
2025-10-23,0.308349,0.337704,0.255,0.280213,117162444.82135606
2025-11-06,0.28,0.311494,0.235264,0.246277,126573937.70012358
2025-11-20,0.24634,0.263086,0.216827,0.257963,125129772.25700091
2025-12-04,0.258074,0.26,0.209092,0.210672,82110159.49198782
2025-12-18,0.210665,0.227357,0.197463,0.200517,89485063.46829857
2026-01-01,0.200517,0.2555,0.200517,0.236098,105346601.02925918
2026-01-15,0.236111,0.238963,0.200375,0.210113,86906396.31838235
2026-01-29,0.210061,0.210061,0.13611,0.154638,213373931.29618913
2026-02-12,0.15464,0.185365,0.147515,0.16261,143517727.85455593
2026-02-26,0.162587,0.166705,0.147975,0.15843,60002366.62513069
