timestamp,open,high,low,close,volume
2022-05-06,6.301,7.0,5.41,5.46,931937.8946150201
2022-05-09,5.523,5.725,2.2,3.454,516561.6714883102
2022-05-16,3.452,3.99,2.51,3.049,277644.0507092201
2022-05-23,3.049,3.229,2.272,2.593,249372.52722056
2022-05-30,2.589,3.227,2.475,2.825,278749.4805689301
2022-06-06,2.825,3.215,2.225,2.229,253307.9486209701
2022-06-13,2.224,2.848,1.446,1.769,704172.3723023105
2022-06-20,1.791,2.67,1.699,2.158,344702.65419475007
2022-06-27,2.16,2.366,1.724,1.942,306939.07851501
2022-07-04,1.94,2.52,1.94,2.301,246290.5683987101
2022-07-11,2.274,2.387,1.6,2.164,257712.4062434098
2022-07-18,2.175,4.154,2.167,2.64,489703.1662893698
2022-07-25,2.655,3.9,2.2,2.597,380175.24610729027
2022-08-01,2.596,2.92,2.41,2.792,331626.26159023
2022-08-08,2.778,3.35,2.6,2.808,432212.7577775501
2022-08-15,2.802,2.937,2.021,2.17,260845.49582662
2022-08-22,2.153,2.281,1.7,1.828,234697.9247991399
2022-08-29,1.849,2.224,1.797,1.96,192898.37086333
2022-09-05,1.954,2.076,1.749,1.99,280167.13352807
2022-09-12,2.0,2.081,1.646,1.646,296791.39035868
2022-09-19,1.645,1.822,1.53,1.589,262642.79664092977
2022-09-26,1.59,1.672,1.502,1.502,107385.27241362
2022-10-03,1.519,1.8,1.5,1.613,223441.9283205
2022-10-10,1.615,1.642,1.09,1.488,242239.99614391
2022-10-17,1.478,1.552,1.381,1.522,90819.79583737999
2022-10-24,1.496,1.639,1.431,1.558,139254.66859397
2022-10-31,1.552,1.862,1.456,1.579,387195.4341101
2022-11-07,1.598,1.68,0.809,1.132,1392362.82952077
2022-11-14,1.114,1.3,1.084,1.15,399701.5440729504
2022-11-21,1.149,1.248,1.062,1.188,255703.5773188401
2022-11-28,1.189,1.49,1.147,1.383,396404.72895548004
2022-12-05,1.385,1.739,1.292,1.398,326920.5483709601
2022-12-12,1.381,1.522,1.28,1.32,365126.5720384599
2022-12-19,1.321,1.488,1.28,1.377,227627.54195579
2022-12-26,1.385,1.394,1.232,1.288,258850.58102783002
2023-01-02,1.289,1.424,1.28,1.409,226830.7194696901
2023-01-09,1.417,1.897,1.411,1.755,606356.84707574
2023-01-16,1.75,1.895,1.55,1.76,472715.1477917701
2023-01-23,1.77,1.97,1.581,1.913,816429.80242469
2023-01-30,1.913,1.98,1.68,1.784,606784.54276303
2023-02-06,1.785,1.972,1.55,1.693,885185.6880480696
2023-02-13,1.689,1.83,1.6,1.734,591683.69720646
2023-02-20,1.74,1.861,1.584,1.65,496429.23828965
2023-02-27,1.641,1.708,1.451,1.486,545384.5849187302
2023-03-06,1.489,1.522,1.169,1.343,668965.2982521298
2023-03-13,1.342,1.537,1.302,1.456,1640650.0235513009
2023-03-20,1.45,1.46,1.34,1.42,440284.3740344701
2023-03-27,1.42,1.48,1.3,1.417,469536.8719498199
2023-04-03,1.434,1.66,1.403,1.596,429936.94920837
2023-04-10,1.592,1.741,1.543,1.685,314785.7354925399
2023-04-17,1.682,1.742,1.3,1.377,432659.3010996999
2023-04-24,1.37,1.45,1.3,1.344,163811.11095499998
2023-05-01,1.344,1.355,1.28,1.28,222064.42866611
2023-05-08,1.28,1.292,1.143,1.179,160541.95872333
2023-05-15,1.175,1.209,1.107,1.116,154709.6306717
2023-05-22,1.105,1.174,1.07,1.168,263172.24586847
2023-05-29,1.173,1.201,1.11,1.171,253679.4575540498
2023-06-05,1.173,1.209,0.902,0.916,564155.4653174
2023-06-12,0.913,0.913,0.777,0.828,502192.0552190598
2023-06-19,0.833,1.043,0.825,1.011,739252.0647832
2023-06-26,1.001,1.074,0.916,1.074,289671.37782542
2023-07-03,1.071,1.258,0.962,1.002,429972.04959465
2023-07-10,0.985,1.086,0.97,1.011,452345.3264134701
2023-07-17,1.018,1.06,0.922,1.009,352004.94350732997
2023-07-24,1.008,1.017,0.887,0.926,230874.20085680002
2023-07-31,0.927,0.967,0.906,0.943,269310.45143607
2023-08-07,0.938,1.45,0.934,1.389,1013961.3626368612
2023-08-14,1.378,1.93,1.18,1.776,2409419.9517814405
2023-08-21,1.777,1.789,1.381,1.465,1017316.7770767101
2023-08-28,1.472,1.721,1.406,1.463,551324.61815868
2023-09-04,1.459,1.668,1.411,1.538,409535.40811492014
2023-09-11,1.541,1.951,1.441,1.826,624439.2559727704
2023-09-18,1.842,1.98,1.645,1.672,529138.19772037
2023-09-25,1.671,2.262,1.652,2.143,1171499.2227553204
2023-10-02,2.148,2.216,1.62,1.736,2158091.712962752
2023-10-09,1.729,1.82,1.47,1.656,855641.3390919407
2023-10-16,1.653,1.837,1.501,1.832,839217.5802955204
2023-10-23,1.827,2.565,1.819,2.43,2342021.357782111
2023-10-30,2.436,3.554,2.427,3.351,2265712.9451220613
2023-11-06,3.351,5.473,3.167,5.121,2180359.1916022804
2023-11-13,5.136,6.672,4.607,5.56,2775757.9447997985
2023-11-20,5.542,6.098,4.858,5.266,2054872.7590165792
2023-11-27,5.265,7.395,5.175,6.973,1602134.0208803096
2023-12-04,6.982,7.298,6.1,6.595,1671215.6340847267
2023-12-11,6.608,7.27,4.8,5.505,1502121.493670512
2023-12-18,5.496,6.514,4.796,6.04,1692555.9322142776
2023-12-25,6.095,6.302,5.0,5.151,1462501.3084428005
2024-01-01,5.16,6.165,4.533,4.56,1847130.4915299984
2024-01-08,4.558,5.491,4.285,4.455,1109577.3944824096
2024-01-15,4.447,4.838,3.916,4.204,1473223.0750154797
2024-01-22,4.206,4.432,3.75,4.269,889000.7175410002
2024-01-29,4.266,4.947,4.185,4.3,1028467.2914686904
2024-02-05,4.302,5.493,4.229,5.176,1261487.946353849
2024-02-12,5.181,6.081,5.039,5.528,1117302.1247907607
2024-02-19,5.529,5.608,4.909,5.39,970031.3775106911
2024-02-26,5.392,6.452,4.41,5.646,1109710.8277053894
2024-03-04,5.643,8.91,4.41,8.582,2807976.730123532
2024-03-11,8.588,11.474,7.88,8.962,2885390.3344361344
2024-03-18,8.971,9.544,7.119,8.751,1888417.9817064898
2024-03-25,8.749,9.9,8.381,8.699,1239798.1266774791
2024-04-01,8.711,8.711,6.979,7.43,1048363.43253102
2024-04-08,7.428,7.87,4.519,5.399,1670309.68966816
2024-04-15,5.401,5.889,4.375,5.633,1531338.6021504896
2024-04-22,5.623,5.985,4.925,5.107,907912.396057301
2024-04-29,5.107,5.573,4.498,5.243,1110297.5872318898
2024-05-06,5.224,6.56,5.179,6.105,1593710.9604539808
2024-05-13,6.102,7.087,5.427,6.603,1012558.2889283
2024-05-20,6.601,7.346,6.01,6.696,1043545.5666055992
2024-05-27,6.692,7.08,5.8,5.915,603777.1176067196
2024-06-03,5.913,6.358,5.05,5.33,703063.2971448288
2024-06-10,5.332,5.412,4.508,4.692,696591.1256513709
2024-06-17,4.69,4.718,3.869,4.103,777896.1934424993
2024-06-24,4.128,4.246,3.873,4.152,447394.6964028917
2024-07-01,4.153,4.349,3.111,3.34,1376073.04885461
2024-07-08,3.337,3.853,3.171,3.839,903959.7439269188
2024-07-15,3.818,4.94,3.818,4.886,1950367.2056190788
2024-07-22,4.902,4.928,4.232,4.543,482615.6508048394
2024-07-29,4.539,5.024,3.156,3.203,1020799.0323449099
2024-08-05,3.197,3.437,2.551,3.096,920751.2513973409
2024-08-12,3.096,4.198,3.072,3.915,931668.6624710199
2024-08-19,3.903,4.572,3.789,4.408,834633.4206162397
2024-08-26,4.417,4.437,3.774,3.824,1066556.3316004393
2024-09-02,3.82,4.18,3.303,3.57,816186.20185975
