timestamp,open,high,low,close,volume
2018-09-28,0.3,0.302,0.08215,0.084,3529536.4586280505
2018-09-29,0.083999,0.094,0.080924,0.084969,2436480.0995998806
2018-09-30,0.0845,0.091849,0.0832,0.085512,1576881.3922694202
2018-10-01,0.0855,0.089969,0.081956,0.084921,2334574.924515869
2018-10-02,0.084781,0.085138,0.081,0.081271,1544839.9543343007
2018-10-03,0.0822,0.08788,0.073,0.079699,1700179.32521524
2018-10-04,0.080449,0.09,0.0803,0.081665,2283138.07045361
2018-10-05,0.081247,0.084378,0.080024,0.083434,1097331.9760855697
2018-10-06,0.082929,0.083538,0.080403,0.08085,1000543.8562540608
2018-10-07,0.081288,0.0872,0.0802,0.08462,1162986.5254551796
2018-10-08,0.084695,0.088849,0.0805,0.086797,1997133.5375727925
2018-10-09,0.0868,0.087597,0.0841,0.086164,1217168.5655152504
2018-10-10,0.086339,0.08634,0.082763,0.08454,1508587.8446968598
2018-10-11,0.084478,0.084478,0.069,0.069801,5577459.600699145
2018-10-12,0.069363,0.075635,0.068501,0.072493,1585987.448979739
2018-10-13,0.07175,0.074027,0.071409,0.072321,916719.1191162996
2018-10-14,0.072134,0.07331,0.066,0.07015,962108.5699039596
2018-10-15,0.069655,0.077,0.0685,0.073273,5261753.087031796
2018-10-16,0.072901,0.08199,0.072644,0.074699,1695675.318573329
2018-10-17,0.074698,0.078998,0.07402,0.076399,2156622.3366952483
2018-10-18,0.076699,0.0773,0.0725,0.074484,1599729.7877092815
2018-10-19,0.074,0.0756,0.073116,0.075185,1181123.78176985
2018-10-20,0.07511,0.077499,0.074,0.07585,1792644.1443354618
2018-10-21,0.076165,0.076771,0.07535,0.07535,602414.2173992898
2018-10-22,0.075122,0.076075,0.074459,0.075237,453744.5300507596
2018-10-23,0.075237,0.077449,0.07,0.0741,1792176.1900412398
2018-10-24,0.07426,0.076999,0.0734,0.0734,850553.3779004002
2018-10-25,0.073815,0.073871,0.072699,0.0734,407334.13518192
2018-10-26,0.0734,0.073767,0.071948,0.07322,769190.2037830899
2018-10-27,0.073481,0.073481,0.072404,0.072796,404165.7589704599
2018-10-28,0.0727,0.072956,0.072101,0.0726,310020.3433952401
2018-10-29,0.072807,0.073143,0.068001,0.069399,2474534.117304287
2018-10-30,0.06959,0.077,0.068794,0.0697,1539960.7420564005
2018-10-31,0.0697,0.070491,0.068,0.069731,1047675.0763803698
2018-11-01,0.069638,0.071041,0.0692,0.070765,602823.1729555501
2018-11-02,0.070851,0.073,0.070496,0.0724,906477.7378553798
2018-11-03,0.07235,0.07235,0.070366,0.070993,622592.7226868698
2018-11-04,0.071,0.077898,0.071,0.077407,5677775.721662082
2018-11-05,0.077,0.078821,0.074633,0.076248,1776122.4879533504
2018-11-06,0.076564,0.0811,0.076564,0.080824,2803153.938786452
2018-11-07,0.080824,0.081674,0.077,0.0785,2643876.155532841
2018-11-08,0.078599,0.079,0.076,0.076,2594682.5420654807
2018-11-09,0.076,0.0772,0.073252,0.0737,1850667.520929549
2018-11-10,0.0737,0.079,0.073208,0.074699,1058437.5313267398
2018-11-11,0.074662,0.077223,0.074,0.0763,2282732.92548292
2018-11-12,0.07608,0.076799,0.074517,0.075787,968830.2820912292
2018-11-13,0.075753,0.075753,0.072211,0.073,2155891.280081452
2018-11-14,0.072438,0.073,0.059,0.063304,7963706.106943616
2018-11-15,0.063061,0.066875,0.056,0.062599,6012698.24001048
2018-11-16,0.062299,0.06269,0.058653,0.06022,1886917.3539121305
2018-11-17,0.06,0.060298,0.058578,0.059919,1765655.83876155
2018-11-18,0.060004,0.062639,0.060004,0.060815,1650399.09931691
2018-11-19,0.060971,0.075,0.053,0.057995,7101084.225025205
2018-11-20,0.055101,0.06244,0.04246,0.045001,9034674.996629309
2018-11-21,0.045001,0.049796,0.04328,0.047672,3921085.739362261
2018-11-22,0.047612,0.047994,0.044602,0.044602,2536537.861297742
2018-11-23,0.045761,0.045862,0.040819,0.043199,2272984.1551575903
2018-11-24,0.043322,0.04655,0.032,0.035786,5700063.615487543
2018-11-25,0.037564,0.0383,0.027,0.037099,9840089.54033429
2018-11-26,0.037175,0.0389,0.032,0.034923,11307326.503591876
