fold,train_start,test_start,test_end,accuracy,total_return,sharpe_ratio,max_drawdown,win_rate,n_trades,weights
1,0,2520,2850,0.6696969696969697,0.0009872943144406236,0.1455615808361846,-0.030680697659209086,0.42857142857142855,7,"[np.float64(0.6699999999999998), np.float64(0.0399999999999999), np.float64(0.29000000000000026)]"
2,330,2850,3180,0.49696969696969695,-0.020589711231004185,-1.7239125011040208,-0.030289114562366208,0.2,5,"[np.float64(0.0), np.float64(1.0), np.float64(0.0)]"
3,660,3180,3510,0.693939393939394,-0.04435910652642633,-3.2328468594017568,-0.05673489014207258,0.14285714285714285,7,"[np.float64(0.3999999999999999), np.float64(0.05999999999999994), np.float64(0.5400000000000001)]"
4,990,3510,3840,0.7424242424242424,0.01317483726314822,3.0970720367573588,-0.00164986338808974,1.0,1,"[np.float64(0.4), np.float64(0.35000000000000003), np.float64(0.24999999999999994)]"
5,1320,3840,4170,0.8424242424242424,-0.022159281277878834,-3.253378037530218,-0.03151138274634468,0.16666666666666666,6,"[np.float64(0.75), np.float64(0.25), np.float64(0.0)]"
6,1650,4170,4500,0.7606060606060606,-0.007167491534486908,-2.3821971277521805,-0.007735046443910323,0.0,1,"[np.float64(0.6000000000000001), np.float64(0.30000000000000004), np.float64(0.09999999999999987)]"
7,1980,4500,4830,0.9,0.0,0.0,0.0,0.0,0,"[np.float64(0.45), np.float64(0.2), np.float64(0.35000000000000003)]"
8,2310,4830,5160,0.7424242424242424,-0.03977971627671886,-4.838302322110268,-0.04202931990588295,0.0,4,"[np.float64(0.4), np.float64(0.0), np.float64(0.6)]"
9,2640,5160,5490,0.6696969696969697,0.00654508255674009,0.5077238389801436,-0.027777809158653598,0.4,5,"[np.float64(0.4), np.float64(0.15000000000000002), np.float64(0.44999999999999996)]"
10,2970,5490,5820,0.7696969696969697,0.00022128881920652929,0.05452280403071422,-0.03244688909120421,0.3333333333333333,3,"[np.float64(0.8), np.float64(0.0), np.float64(0.19999999999999996)]"
11,3300,5820,6150,0.5181818181818182,0.008563835429079155,0.6484147531256811,-0.037458610021966085,0.3333333333333333,6,"[np.float64(0.7000000000000001), np.float64(0.0), np.float64(0.29999999999999993)]"
12,3630,6150,6480,0.806060606060606,0.0,0.0,0.0,0.0,0,"[np.float64(0.6000000000000001), np.float64(0.0), np.float64(0.3999999999999999)]"
13,3960,6480,6810,0.7727272727272727,-0.010264636715830784,-1.439546045770466,-0.021948883520619727,0.25,4,"[np.float64(0.9), np.float64(0.0), np.float64(0.09999999999999998)]"
