fold,train_start,test_start,test_end,accuracy,total_return,sharpe_ratio,max_drawdown,win_rate,n_trades,weights
1,0,2520,2850,0.6727272727272727,-0.007379367060415098,-0.6118799585255287,-0.03373837730409336,0.35714285714285715,14,"[np.float64(0.9), np.float64(0.09999999999999991), np.float64(6.938893903907228e-17)]"
2,330,2850,3180,0.5333333333333333,-0.004671454747471398,-0.2454858394859168,-0.05661291021391702,0.4,5,"[np.float64(0.45), np.float64(0.55), np.float64(0.0)]"
3,660,3180,3510,0.5393939393939394,-0.027800922256588454,-1.7270128208144182,-0.07264197338692421,0.2,5,"[np.float64(0.8299999999999998), np.float64(0.10999999999999992), np.float64(0.060000000000000234)]"
4,990,3510,3840,0.33636363636363636,-0.06698936471858834,-3.200047804336721,-0.10506919778432212,0.18181818181818182,11,"[np.float64(0.6199999999999999), np.float64(0.22999999999999987), np.float64(0.15000000000000024)]"
5,1320,3840,4170,0.43636363636363634,0.04888518667182689,2.7505765076211928,-0.030035554581353825,1.0,1,"[np.float64(0.0), np.float64(0.74), np.float64(0.26)]"
6,1650,4170,4500,0.5575757575757576,0.026582704780065795,3.256853311686196,-0.013868004023725995,0.6,5,"[np.float64(0.8500000000000001), np.float64(0.05), np.float64(0.09999999999999991)]"
7,1980,4500,4830,0.696969696969697,0.011237891209148984,0.7953175635585211,-0.029147316229107996,0.3333333333333333,3,"[np.float64(0.6000000000000001), np.float64(0.05), np.float64(0.3499999999999999)]"
8,2310,4830,5160,0.6454545454545455,0.0010788827580247016,0.1302684636758502,-0.029177272755514884,0.3333333333333333,6,"[np.float64(0.47), np.float64(0.13999999999999996), np.float64(0.39000000000000007)]"
9,2640,5160,5490,0.3575757575757576,0.11614623331817002,2.7113780805055967,-0.03824267770091072,0.6666666666666666,6,"[np.float64(0.0), np.float64(0.6000000000000001), np.float64(0.3999999999999999)]"
10,2970,5490,5820,0.296969696969697,-0.03246418801333675,-1.2675283672408615,-0.07546338106834095,0.375,8,"[np.float64(0.0), np.float64(0.43999999999999995), np.float64(0.56)]"
11,3300,5820,6150,0.6666666666666666,-0.06161482992488836,-2.5826102933197626,-0.09958082552792893,0.18181818181818182,11,"[np.float64(1.0), np.float64(0.0), np.float64(0.0)]"
12,3630,6150,6480,0.47878787878787876,-0.020947114323741335,-1.5685513375785276,-0.04434593211884729,0.25,4,"[np.float64(0.9), np.float64(0.0), np.float64(0.09999999999999998)]"
13,3960,6480,6810,0.3303030303030303,-0.010265602108727035,-0.3961603101347794,-0.051985231679521134,0.2727272727272727,11,"[np.float64(0.00999999999999994), np.float64(0.0), np.float64(0.9900000000000001)]"
14,4290,6810,7140,0.19696969696969696,-0.05306419754001727,-2.8924573301073297,-0.06940837434614758,0.2777777777777778,18,"[np.float64(0.4899999999999999), np.float64(0.0), np.float64(0.5100000000000001)]"
15,4620,7140,7470,0.34545454545454546,-0.05110712247915726,-2.390740496938402,-0.07155913797967209,0.2857142857142857,7,"[np.float64(0.009999999999999995), np.float64(0.06999999999999994), np.float64(0.92)]"
16,4950,7470,7800,0.6727272727272727,0.02746828588211647,2.5603345856627975,-0.012322049777534294,0.6666666666666666,3,"[np.float64(0.4), np.float64(0.5799999999999998), np.float64(0.02000000000000013)]"
