fold,train_start,test_start,test_end,accuracy,total_return,sharpe_ratio,max_drawdown,win_rate,n_trades,weights
1,0,2520,2850,0.43333333333333335,-0.01052618906680018,-0.6954074158949373,-0.03829169836786992,0.42857142857142855,7,"[np.float64(0.0), np.float64(1.0), np.float64(0.0)]"
2,330,2850,3180,0.40606060606060607,-0.029559508531191023,-0.6087641422841349,-0.09468237564170165,0.4444444444444444,9,"[np.float64(0.2), np.float64(0.0), np.float64(0.8)]"
3,660,3180,3510,0.5545454545454546,-0.05958811256990684,-3.395899211506557,-0.06439403065178327,0.0,4,"[np.float64(0.71), np.float64(0.2799999999999999), np.float64(0.01000000000000012)]"
4,990,3510,3840,0.7151515151515152,-0.01651630778523122,-2.3870868342827967,-0.021596363441885712,0.2,5,"[np.float64(0.99), np.float64(0.00999999999999994), np.float64(6.938893903907228e-17)]"
5,1320,3840,4170,0.8424242424242424,0.04768280414381425,6.053275103172365,-0.009285271782750827,1.0,3,"[np.float64(0.8), np.float64(0.1), np.float64(0.09999999999999995)]"
6,1650,4170,4500,0.7363636363636363,-0.035739573406348424,-5.481634147609487,-0.03675414487419839,0.0,4,"[np.float64(0.0), np.float64(0.2), np.float64(0.8)]"
7,1980,4500,4830,0.7696969696969697,0.0223844092458512,3.0762993869603306,-0.009595540479063558,0.6666666666666666,6,"[np.float64(0.76), np.float64(0.03999999999999995), np.float64(0.20000000000000004)]"
8,2310,4830,5160,0.36666666666666664,-0.06377233581039073,-3.5831278787500156,-0.08328336931126905,0.16666666666666666,6,"[np.float64(0.2), np.float64(0.35000000000000003), np.float64(0.45)]"
9,2640,5160,5490,0.39090909090909093,0.02042201108437075,1.4009530554728418,-0.02123695439710762,0.5,6,"[np.float64(0.6900000000000001), np.float64(0.00999999999999994), np.float64(0.3)]"
10,2970,5490,5820,0.3939393939393939,-0.04731701370269093,-2.867197885180618,-0.04818459858187478,0.23076923076923078,13,"[np.float64(1.0), np.float64(0.0), np.float64(0.0)]"
11,3300,5820,6150,0.30303030303030304,0.14059783442898097,5.32495939953167,-0.020224024699951656,0.75,8,"[np.float64(0.5), np.float64(0.0), np.float64(0.5)]"
12,3630,6150,6480,0.7272727272727273,-0.0732396781013911,-5.207525924831556,-0.07463780835695645,0.09090909090909091,11,"[np.float64(0.9699999999999999), np.float64(0.01999999999999988), np.float64(0.010000000000000259)]"
13,3960,6480,6810,0.6363636363636364,0.00676424384950642,1.083243997887513,-0.008976703226022073,0.5,2,"[np.float64(0.65), np.float64(0.0), np.float64(0.35)]"
14,4290,6810,7140,0.8272727272727273,0.0032117945854181016,0.5212090929027825,-0.013284699288382615,0.5,2,"[np.float64(0.7000000000000001), np.float64(0.25), np.float64(0.04999999999999993)]"
15,4620,7140,7470,0.4393939393939394,0.07626204220572745,3.984197668707114,-0.015670227053538665,0.6428571428571429,14,"[np.float64(0.05), np.float64(0.0), np.float64(0.95)]"
16,4950,7470,7800,0.45151515151515154,3.83222747623222e-05,0.045967185480684104,-0.032352755800833584,0.6,5,"[np.float64(0.0), np.float64(0.71), np.float64(0.29000000000000004)]"
17,5280,7800,8130,0.4212121212121212,-0.07828467241204416,-4.287885581659699,-0.09872073955377028,0.0,7,"[np.float64(0.38), np.float64(0.03999999999999995), np.float64(0.5800000000000001)]"
18,5610,8130,8460,0.7424242424242424,0.02701223765028535,6.9317253371988405,0.0,1.0,1,"[np.float64(0.7000000000000001), np.float64(0.05), np.float64(0.24999999999999994)]"
19,5940,8460,8790,0.7212121212121212,0.005000752436298535,0.6265619108697998,-0.023288500837948804,0.4,5,"[np.float64(0.31), np.float64(0.48999999999999994), np.float64(0.2)]"
20,6270,8790,9120,0.6393939393939394,-0.008865035265128973,-0.8038116766117451,-0.030090311704845673,0.3333333333333333,6,"[np.float64(0.25), np.float64(0.35000000000000003), np.float64(0.39999999999999997)]"
21,6600,9120,9450,0.7636363636363637,-0.005930731059179561,-2.323601142744086,-0.008707640444978605,0.0,1,"[np.float64(0.8), np.float64(0.15000000000000002), np.float64(0.04999999999999993)]"
22,6930,9450,9780,0.5545454545454546,-0.030850532873093108,-1.996386836081081,-0.05062730466766191,0.25,12,"[np.float64(0.6299999999999999), np.float64(0.36999999999999994), np.float64(1.6653345369377348e-16)]"
23,7260,9780,10110,0.7848484848484848,-0.026632515718144713,-3.1820502845754404,-0.03595752206888393,0.25,4,"[np.float64(0.8), np.float64(0.05), np.float64(0.14999999999999997)]"
