symbol,timeframe,horizon_hours,horizon_bars,threshold,label_style,n_features,n,neutral_pct,up_pct,down_pct,balance,score,edge,n_folds,n_active_folds,med_accuracy,med_return,med_sharpe,med_win_rate,med_trades,prof_folds,reason
ARB/USD,8h,48,6,0.012,ternary,105,3015,0.33930348258706466,0.3097844112769486,0.3509121061359867,0.9377510041102816,9.553042212978875,True,1.0,1.0,0.38702928870292885,0.09535721703116433,1.50531358177744,0.5238095238095238,21.0,1.0,passes_all
DOGE/USD,8h,72,9,0.025,ternary,105,5275,0.4595260663507109,0.2513744075829384,0.2890995260663507,0.9301999299783218,9.489032921875712,False,2.0,2.0,0.35555555555555557,0.10568116446503364,1.4457789536217438,0.5654761904761905,18.5,2.0,acc=0.36<0.36
DOGE/USD,1d,72,3,0.018,ternary,105,1625,0.4695384615384615,0.2529230769230769,0.2775384615384615,0.9535962877904942,9.45592888139887,True,2.0,1.0,0.3617886178861789,0.036297079790039426,0.47015652367529387,0.6666666666666666,3.0,1.0,passes_all
DOGE/USD,4h,72,18,0.035,ternary,105,10750,0.5110697674418605,0.2344186046511628,0.25451162790697673,0.9589041096730938,9.425495014743785,True,2.0,2.0,0.36955291454442557,0.30275240696652017,2.258221367199208,0.4884143571104044,66.5,2.0,passes_all
LINK/USD,1d,72,3,0.018,ternary,105,1625,0.4363076923076923,0.2806153846153846,0.28307692307692306,0.9956331877806726,9.309845034479144,False,2.0,1.0,0.3048780487804878,0.05334482914190612,0.9598450344791449,0.6666666666666666,3.0,1.0,acc=0.30<0.36
LINK/USD,1h,8,8,0.025,ternary,105,43582,0.7824101693359644,0.11094029645266394,0.10664953421137166,0.9802805020414863,9.28460474717469,False,2.0,2.0,0.6497444398397569,0.024693279304727363,0.01233499799860005,0.3551587301587302,32.0,1.0,"wr=0.36<0.36, sharpe=0.01<0.2"
DOGE/USD,4h,72,18,0.012,ternary,105,10750,0.26232558139534884,0.34511627906976744,0.3925581395348837,0.9356872636432991,9.263965137771534,True,2.0,2.0,0.4244482173174873,0.23700296960394546,1.8188917688653983,0.43374060150375937,66.0,2.0,passes_all
ARB/USD,1h,8,8,0.008,ternary,105,25522,0.4446751821957527,0.2678865292688661,0.2874382885353812,0.9647922106045702,9.263635652422463,False,2.0,1.0,0.3277370536769922,0.08591608143722733,2.244885652422464,0.53125,32.0,1.0,acc=0.33<0.36
DOGE/USD,2h,8,4,0.008,ternary,105,21691,0.5301277027338528,0.2308791664745747,0.23899313079157253,0.982731554196877,9.174437465915874,False,2.0,2.0,0.32818156502367024,0.052152306098980354,1.374437465915873,0.5833333333333334,14.0,2.0,acc=0.33<0.36
DOGE/USD,8h,24,3,0.008,ternary,105,5275,0.40398104265402845,0.2818957345971564,0.31412322274881516,0.9459287532713823,9.166084849835748,False,2.0,2.0,0.3450292397660819,0.1079950322308955,1.3780000545141102,0.5625,10.0,2.0,acc=0.35<0.36
OP/USD,2h,72,36,0.025,ternary,105,16196,0.32038775006174364,0.3168066189182514,0.36280563102000496,0.9323157991365688,9.135859783780251,True,2.0,1.0,0.3663551401869159,0.18623316255429817,2.158756980041935,0.48,75.0,1.0,passes_all
ARB/USD,1h,8,8,0.018,ternary,105,25522,0.68564375832615,0.15355379672439465,0.16080244494945536,0.9769412938537336,9.127194471361815,True,2.0,1.0,0.46228422794986995,0.06036573205469722,1.2951462760007801,0.4090909090909091,22.0,1.0,passes_all
INJ/USD,8h,12,2,0.008,ternary,105,5275,0.3971563981042654,0.291563981042654,0.3112796208530806,0.9672955975385269,8.959153494774373,False,2.0,1.0,0.3567251461988304,0.22973165378791,1.5746505707977665,0.52,25.0,1.0,acc=0.36<0.36
OP/USD,1h,8,8,0.008,ternary,105,32607,0.41325482258410773,0.2861348790137087,0.30061029840218356,0.9753292912818544,8.932185075275044,True,2.0,1.0,0.3835489833641405,0.029184857552154973,1.5112054079922341,0.5,8.0,1.0,passes_all
DOGE/USD,1d,72,3,0.008,ternary,105,1625,0.27384615384615385,0.3372307692307692,0.3889230769230769,0.928813559420066,8.843760127203307,True,1.0,1.0,0.36585365853658536,0.04898816598550784,0.5766869564716011,0.6,5.0,1.0,passes_all
OP/USD,2h,48,24,0.012,ternary,105,16196,0.24518399604840702,0.3523092121511484,0.4025067918004446,0.9334969326034424,8.82412990945653,True,1.0,1.0,0.38616822429906544,0.149304760002094,1.6294888277305406,0.46808510638297873,47.0,1.0,passes_all
DOGE/USD,4h,48,12,0.008,ternary,105,10750,0.2629767441860465,0.35032558139534886,0.38669767441860464,0.9506500063776995,8.802532278420756,True,2.0,2.0,0.4012450481041313,0.09266270642991803,1.130661619368434,0.4797979797979798,39.0,2.0,passes_all
ARB/USD,4h,48,12,0.035,ternary,105,6228,0.5518625561978163,0.2063262684649968,0.2418111753371869,0.9208169116779478,8.686721366844836,False,2.0,2.0,0.3126232741617357,0.10748485467528326,1.7579334880569553,0.5252525252525253,30.0,2.0,acc=0.31<0.36
OP/USD,8h,24,3,0.025,ternary,105,3900,0.6171794871794872,0.18051282051282053,0.2023076923076923,0.9430676491775193,8.667084346387362,True,2.0,1.0,0.3961661341853035,0.04630828547521651,1.1937616626812937,0.5,6.0,1.0,passes_all
DOGE/USD,4h,48,12,0.05,ternary,105,10750,0.7122790697674418,0.14632558139534885,0.1413953488372093,0.9828645328755921,8.665145158754743,True,2.0,2.0,0.465195246179966,0.04105475279504954,0.6681083670235555,0.4162087912087912,36.5,2.0,passes_all
LINK/USD,2h,48,24,0.025,ternary,105,21691,0.41846848923516666,0.2885067539532525,0.29302475681158086,0.9922308546193531,8.610263691060435,True,2.0,1.0,0.38290169869117235,0.1492949538826746,1.5379440029512743,0.4642857142857143,56.0,1.0,passes_all
LINK/USD,1d,48,2,0.025,ternary,105,1625,0.587076923076923,0.21353846153846154,0.19938461538461538,0.9657228018713867,8.424855419875508,False,2.0,1.0,0.2032520325203252,0.07817180027844679,1.103426848446938,0.5714285714285714,7.0,1.0,acc=0.20<0.36
INJ/USD,4h,12,3,0.018,ternary,105,10750,0.6031627906976744,0.19609302325581396,0.20074418604651162,0.9882794186887005,8.372671990691623,False,2.0,1.0,0.2659875495189587,0.3128279235997632,2.0149796829993156,0.48717948717948717,39.0,1.0,acc=0.27<0.36
INJ/USD,1h,8,8,0.018,ternary,105,43582,0.5976779404341241,0.20074801523564775,0.20157404433022807,0.997946846132627,8.328485479903968,True,2.0,1.0,0.4684348666942948,0.015156004503487202,0.5097881460180717,0.4,15.0,1.0,passes_all
ARB/USD,8h,24,3,0.005,ternary,105,3015,0.2583747927031509,0.34991708126036486,0.39170812603648425,0.9436493739579147,8.314359537374083,True,1.0,1.0,0.39748953974895396,0.03867848647750179,1.0145687423950036,0.5,4.0,1.0,passes_all
DOGE/USD,8h,72,9,0.035,ternary,105,5275,0.551090047393365,0.21023696682464454,0.23867298578199053,0.9366554055465129,8.208686400925217,False,2.0,2.0,0.3023391812865497,0.12902589137804044,1.389455631694448,0.5179487179487179,24.5,2.0,acc=0.30<0.36
INJ/USD,1h,12,12,0.035,ternary,105,43582,0.7295443072828232,0.13925473819466752,0.1312009545225093,0.9702214304995173,8.169519270617487,False,2.0,1.0,0.6659759635308744,-0.03760730193581639,-0.5536374667320529,0.36,25.0,0.0,"prof=0%<34%, sharpe=-0.55<0.2"
LINK/USD,2h,48,24,0.008,ternary,105,21691,0.20077451477571343,0.3969388225531326,0.4022866626711539,0.9933087217434898,8.114564210853239,True,2.0,1.0,0.37092731829573933,0.16227204217376312,1.7242787145036704,0.43478260869565216,69.0,1.0,passes_all
INJ/USD,2h,12,6,0.035,ternary,105,21691,0.7540454566410032,0.12802544834263058,0.11792909501636624,0.9589503281893924,8.010346332052418,True,1.0,1.0,0.38095238095238093,0.07978711018184767,1.0182217899278767,0.46153846153846156,39.0,1.0,passes_all
LINK/USD,4h,24,6,0.035,ternary,105,10750,0.7032558139534884,0.15451162790697676,0.1422325581395349,0.9586206897946168,8.00055573392425,True,2.0,1.0,0.3769100169779287,0.05074181368691079,0.9123553943656767,0.5,6.0,1.0,passes_all
DOGE/USD,8h,24,3,0.018,ternary,105,5275,0.5954502369668246,0.19355450236966826,0.2109952606635071,0.9568884724589566,7.926336927808969,False,2.0,1.0,0.3321637426900585,0.11637043523981375,1.3330620740078,0.5,12.0,1.0,acc=0.33<0.36
ARB/USD,1h,24,24,0.012,ternary,105,25522,0.3288535381239715,0.3130240576757307,0.3581224042002978,0.9328040166801901,7.87353932360697,False,2.0,1.0,0.34428943012532515,0.08802811290679947,1.7635571727133712,0.45161290322580644,62.0,1.0,acc=0.34<0.36
DOGE/USD,2h,4,2,0.008,ternary,105,21691,0.6769627956295238,0.16002028491079248,0.16301691945968375,0.9907235621808499,7.856274861160552,True,2.0,2.0,0.4200779727095516,0.02106872926895194,0.3380487403028539,0.4444444444444444,11.0,2.0,passes_all
DOGE/USD,4h,12,3,0.025,ternary,105,10750,0.7792558139534884,0.11032558139534884,0.1104186046511628,0.9995785925008556,7.832138728598628,False,2.0,2.0,0.5464063384267119,0.0008129211784081228,0.1931423948469994,0.38405797101449274,25.0,1.0,sharpe=0.19<0.2
LINK/USD,4h,12,3,0.012,ternary,105,10750,0.5574883720930233,0.22353488372093022,0.2189767441860465,0.9896993903953609,7.829188906637976,True,2.0,1.0,0.3729485002829655,0.052718580067632505,1.0202189009786655,0.5,4.0,1.0,passes_all
LINK/USD,8h,48,6,0.012,ternary,105,5275,0.3266350710900474,0.32872037914691943,0.34464454976303316,0.9763513513864714,7.807256715738659,True,2.0,1.0,0.3719298245614035,0.05077086113907626,0.8186602245105903,0.5,6.0,1.0,passes_all
DOGE/USD,4h,72,18,0.018,ternary,105,10750,0.33832558139534885,0.3125581395348837,0.34911627906976744,0.944749051116821,7.760032473898576,True,1.0,1.0,0.37973967176004525,0.17680989420955612,1.228752552211185,0.43243243243243246,74.0,1.0,passes_all
LINK/USD,4h,48,12,0.008,ternary,105,10750,0.23134883720930233,0.3807441860465116,0.38790697674418606,0.9906813506111793,7.7018784318764215,True,2.0,1.0,0.3684210526315789,0.012634669786661834,0.5834573792448436,0.5,8.0,1.0,passes_all
DOGE/USD,1h,4,4,0.012,ternary,105,43582,0.7335138359873342,0.13147629755403606,0.1350098664586297,0.986740141258644,7.660350679849228,False,2.0,1.0,0.60408896256389,-0.0006273482996039093,-0.03295354305808669,0.42857142857142855,7.0,0.0,"prof=0%<34%, sharpe=-0.03<0.2"
OP/USD,1h,8,8,0.018,ternary,105,32607,0.6430827736375625,0.17459441224276995,0.18232281411966755,0.9783467950426229,7.638369868924252,False,1.0,1.0,0.34713493530499073,0.036899129734271625,1.0042918524796096,0.4827586206896552,29.0,1.0,acc=0.35<0.36
ARB/USD,1h,8,8,0.025,ternary,105,25522,0.7896324739440482,0.10312671420735052,0.10724081184860121,0.9804432856209958,7.586450697564436,False,2.0,1.0,0.6843225348782218,-0.044618405686796904,-0.8876980282029385,0.2,5.0,0.0,"wr=0.20<0.36, prof=0%<34%, sharpe=-0.89<0.2"
DOGE/USD,1d,48,2,0.008,ternary,105,1625,0.3446153846153846,0.3150769230769231,0.3403076923076923,0.9615023474765809,7.548629886217602,True,2.0,1.0,0.3699186991869919,0.061139323564976804,0.8002559024777645,0.5,4.0,1.0,passes_all
LINK/USD,2h,24,12,0.012,ternary,105,21691,0.3560001844082799,0.3206859988013462,0.3233138167903739,0.9959195361220208,7.5269557677236305,True,2.0,1.0,0.3764967975494291,0.030682764800495352,0.5157698167350494,0.46875,32.0,1.0,passes_all
LINK/USD,4h,72,18,0.05,ternary,105,10750,0.5851162790697675,0.21004651162790697,0.20483720930232557,0.9874439462186049,7.440287827663724,True,2.0,2.0,0.37973967176004525,0.041617080712351526,0.6756362364344498,0.4479905437352246,32.5,2.0,passes_all
INJ/USD,4h,24,6,0.008,ternary,105,10750,0.29051162790697677,0.3424186046511628,0.3670697674418605,0.9652550151269842,7.417404081459986,False,2.0,1.0,0.3554046406338427,0.09998884981847841,0.8950255544974183,0.4642857142857143,28.0,1.0,acc=0.36<0.36
ARB/USD,1d,48,2,0.012,ternary,105,873,0.3619702176403207,0.30469644902634596,0.3333333333333333,0.9551166966592157,7.407985919603059,True,1.0,1.0,0.36363636363636365,0.033948708415579856,0.785258646875786,0.5,4.0,1.0,passes_all
ARB/USD,1h,8,8,0.012,ternary,105,25522,0.5573230938014262,0.21318862158138077,0.229488284617193,0.9631793238572967,7.363862125475782,False,2.0,1.0,0.24639394655947033,0.06047191876205579,1.7471954588091159,0.4444444444444444,9.0,1.0,acc=0.25<0.36
INJ/USD,8h,48,6,0.025,ternary,105,5275,0.4369668246445498,0.2775355450236967,0.28549763033175357,0.9858585858837023,7.311788292571256,False,2.0,1.0,0.3134502923976608,0.16713631436567722,1.061788292571256,0.48,25.0,1.0,acc=0.31<0.36
INJ/USD,1h,4,4,0.008,ternary,105,43582,0.5171401037125418,0.2380340507548988,0.24482584553255932,0.9859342330646746,7.289138089989111,False,2.0,1.0,0.34507528664180137,0.08163966774738673,1.0626323571530851,0.4583333333333333,48.0,1.0,acc=0.35<0.36
INJ/USD,4h,24,6,0.035,ternary,105,10750,0.6340465116279069,0.18753488372093025,0.1784186046511628,0.9750889680396018,7.287657295447127,False,2.0,1.0,0.46576117713638937,0.0032531969948313417,0.09743375271933946,0.375,8.0,1.0,sharpe=0.10<0.2
DOGE/USD,2h,12,6,0.012,ternary,105,21691,0.5422525471393665,0.2236872435572357,0.23406020930339771,0.9773391077139226,7.257321400064018,True,2.0,1.0,0.3848510164299638,0.024935636531723322,0.29211925328292504,0.45454545454545453,33.0,1.0,passes_all
OP/USD,4h,24,6,0.05,ternary,105,7999,0.7824728091011376,0.10763845480685086,0.1098887360920115,0.9896551724613496,7.227310924369747,False,2.0,2.0,0.6638655462184874,-0.0646013936112041,-1.6631316876444042,0.07142857142857142,5.5,0.0,"wr=0.07<0.36, prof=0%<34%, sharpe=-1.66<0.2"
DOGE/USD,4h,72,18,0.05,ternary,105,10750,0.6264186046511628,0.18548837209302327,0.18809302325581395,0.9930278884648781,7.158646644924619,True,2.0,2.0,0.36587436332767403,0.12372985127546471,1.030399884700253,0.4240506329113924,79.0,2.0,passes_all
LINK/USD,8h,48,6,0.035,ternary,105,5275,0.5922274881516588,0.2060663507109005,0.20170616113744075,0.989307298956952,7.112094330682207,False,2.0,1.0,0.3567251461988304,0.016342562852882474,0.6275914067055987,0.5,4.0,1.0,acc=0.36<0.36
DOGE/USD,8h,48,6,0.005,ternary,105,5275,0.22009478672985783,0.36682464454976305,0.4130805687203791,0.940690325793111,7.099688303993236,True,2.0,2.0,0.3771929824561403,0.040826032363943526,0.7308286548704304,0.425,13.0,2.0,passes_all
LINK/USD,4h,48,12,0.012,ternary,105,10750,0.28893023255813954,0.35274418604651164,0.3583255813953488,0.9921507064474595,7.0560563736371,True,2.0,2.0,0.36276174306734577,0.03737991673438664,0.788321512290185,0.4375,17.0,2.0,passes_all
DOGE/USD,4h,72,18,0.008,ternary,105,10750,0.20855813953488372,0.3697674418604651,0.42167441860465116,0.9344146686301178,7.038225130549075,True,2.0,2.0,0.4083191850594228,0.03558272218224101,0.5468414293606204,0.39166666666666666,55.0,2.0,passes_all
ARB/USD,1h,12,12,0.005,ternary,105,25522,0.2764673614920461,0.34687720398087923,0.3766554345270747,0.9588432795976607,7.0348191541359,False,2.0,1.0,0.3502009931425869,0.04001490905445753,0.980799291284162,0.44,25.0,1.0,acc=0.35<0.36
LINK/USD,2h,8,4,0.008,ternary,105,21691,0.4922779032778572,0.25655801945507356,0.2511640772670693,0.9893761917942832,6.95524771991242,True,2.0,1.0,0.40072403230297965,0.019601322607113253,0.31429648561753437,0.4117647058823529,34.0,1.0,passes_all
LINK/USD,4h,72,18,0.012,ternary,105,10750,0.23469767441860465,0.3756279069767442,0.3896744186046512,0.9816458004372562,6.850084361802539,True,2.0,2.0,0.4046406338426712,0.0905139386538025,0.9195165829083003,0.4591836734693877,42.0,1.0,passes_all
DOGE/USD,4h,72,18,0.025,ternary,105,10750,0.4186046511627907,0.2742325581395349,0.30716279069767444,0.9433600000974208,6.831572150287413,True,2.0,1.0,0.36276174306734577,0.08616161043905958,0.8925710551742645,0.4155844155844156,77.0,1.0,passes_all
ARB/USD,8h,72,9,0.035,ternary,105,3015,0.4981757877280265,0.23349917081260366,0.2683250414593698,0.9306014542030645,6.822855875555557,False,2.0,2.0,0.2928870292887029,0.02458005334430827,0.8103558755555567,0.4875,6.5,2.0,acc=0.29<0.36
ARB/USD,2h,8,4,0.018,ternary,105,12658,0.7189129404329277,0.1381734871227682,0.142913572444304,0.9831365936518991,6.813929674182868,True,2.0,2.0,0.47314148681055157,0.00012142840268033941,0.201099937971836,0.45,4.5,1.0,passes_all
DOGE/USD,4h,24,6,0.025,ternary,105,10750,0.6303255813953489,0.18148837209302326,0.1881860465116279,0.9818822345734187,6.79390028136745,False,2.0,2.0,0.312110922467459,0.09981283072609057,0.9838668365513972,0.4506688963210702,24.5,2.0,acc=0.31<0.36
DOGE/USD,1d,48,2,0.035,ternary,105,1625,0.7169230769230769,0.13846153846153847,0.14461538461538462,0.9782608696420133,6.785491754568382,False,2.0,1.0,0.25203252032520324,0.028145282910638707,0.4354917545683827,0.5,8.0,1.0,acc=0.25<0.36
ARB/USD,4h,72,18,0.018,ternary,105,6228,0.3084457289659602,0.3103725112395633,0.38118175979447655,0.8976085443783827,6.752835522480414,True,2.0,2.0,0.3668639053254438,0.03251793226964483,0.6843074159715383,0.41875,23.5,2.0,passes_all
LINK/USD,8h,72,9,0.05,ternary,105,5275,0.6134597156398104,0.1962085308056872,0.19033175355450238,0.9847964688966153,6.704084553271479,False,2.0,1.0,0.2608187134502924,0.06116224904698101,0.8359027350896618,0.45454545454545453,11.0,1.0,acc=0.26<0.36
DOGE/USD,8h,72,9,0.008,ternary,105,5275,0.23772511848341232,0.35184834123222747,0.4104265402843602,0.9231534445176238,6.694191087416159,True,2.0,2.0,0.4093567251461988,0.017522128163754133,0.24455658449218307,0.3875,21.0,2.0,passes_all
LINK/USD,1h,12,12,0.008,ternary,105,43582,0.36111238584736816,0.31744757009774677,0.321440044054885,0.9937508978692842,6.688386853874403,True,2.0,1.0,0.37049316203895566,0.026539712795108607,0.5127341394110799,0.42105263157894735,38.0,1.0,passes_all
LINK/USD,1h,12,12,0.005,ternary,105,43582,0.2740351521270249,0.36060759028956907,0.365357257583406,0.9934574417739226,6.677956941648994,True,2.0,1.0,0.36192844315513195,0.033767244329419376,0.9893880785463564,0.4,20.0,1.0,passes_all
INJ/USD,1h,8,8,0.008,ternary,105,43582,0.3827268138222202,0.3019595245743656,0.31531366160341423,0.9783659207844345,6.628558607038191,True,2.0,1.0,0.36662522447851914,0.046462148587120826,0.8012779980648231,0.40298507462686567,67.0,1.0,passes_all
DOGE/USD,4h,12,3,0.005,ternary,105,10750,0.38883720930232557,0.2981395348837209,0.3130232558139535,0.9756468797963159,6.590602139940834,True,2.0,2.0,0.3706847764572722,0.06460262225132037,0.7616288330176121,0.4976851851851852,17.5,1.0,passes_all
LINK/USD,2h,24,12,0.005,ternary,105,21691,0.21520446268037435,0.3885943478862201,0.39620118943340554,0.9903072314051722,6.5439956735532085,True,2.0,2.0,0.36466165413533835,0.03141328474883048,0.6073236768192929,0.41289592760180993,23.5,2.0,passes_all
ARB/USD,1h,4,4,0.008,ternary,105,25522,0.591881513987932,0.19955332654180707,0.20856515947026094,0.97791858684366,6.53465504965679,False,2.0,1.0,0.25727122251123197,0.005905656102864304,0.38465504965679065,0.5,6.0,1.0,acc=0.26<0.36
LINK/USD,2h,4,2,0.008,ternary,105,21691,0.6474113687704578,0.17781568392420818,0.17477294730533402,0.9913702929115047,6.519588319020677,True,2.0,1.0,0.3893065998329156,0.01645374545478353,0.5142255531315959,0.38461538461538464,13.0,1.0,passes_all
LINK/USD,2h,24,12,0.018,ternary,105,21691,0.4585311880503435,0.27131068184961504,0.27015813010004147,0.9978714346569749,6.487672563270835,True,2.0,1.0,0.37538290169869115,0.056994319848888336,0.5300145292970116,0.4,75.0,1.0,passes_all
INJ/USD,4h,12,3,0.005,ternary,105,10750,0.29311627906976745,0.344093023255814,0.3627906976744186,0.9735491512415247,6.486492656682744,True,2.0,2.0,0.3633276740237691,0.024349476085484184,0.2996237773205344,0.4313543599257885,30.0,2.0,passes_all
ARB/USD,1h,12,12,0.025,ternary,105,25522,0.7026486952433195,0.1427787790925476,0.1545725256641329,0.9603373304799407,6.457945235075109,False,2.0,1.0,0.34499881768739654,0.052270255238887696,1.107968881327179,0.4,40.0,1.0,acc=0.34<0.36
OP/USD,4h,8,2,0.012,ternary,105,7999,0.6252031503937993,0.18202275284410552,0.19277409676209525,0.971314209549519,6.451800446506187,False,2.0,1.0,0.4789915966386555,0.003270207122269676,0.12196851373307885,0.3333333333333333,3.0,1.0,"wr=0.33<0.36, sharpe=0.12<0.2"
DOGE/USD,2h,24,12,0.025,ternary,105,21691,0.5968373979991701,0.194735143607948,0.20842745839288185,0.9660377359332962,6.427988865565012,True,2.0,1.0,0.3842940685045948,0.020214821032504552,0.34383163340415046,0.39655172413793105,58.0,1.0,passes_all
LINK/USD,4h,24,6,0.025,ternary,105,10750,0.5996279069767442,0.2029767441860465,0.1973953488372093,0.9860594795887223,6.356122714766116,True,2.0,2.0,0.39105829088851163,0.010594788477588555,0.4849568969958846,0.41666666666666663,3.5,2.0,passes_all
DOGE/USD,4h,8,2,0.018,ternary,105,10750,0.7733953488372093,0.11525581395348837,0.11134883720930233,0.9827586207657409,6.302394916911046,False,2.0,1.0,0.5698924731182796,-0.006266464503789211,-0.17197405201214444,0.36363636363636365,11.0,0.0,"prof=0%<34%, sharpe=-0.17<0.2"
OP/USD,2h,12,6,0.012,ternary,105,16196,0.47456162015312425,0.2542603111879476,0.27117806865892813,0.9678025852551667,6.296736154477916,False,2.0,2.0,0.38766355140186914,-0.025334492759440858,0.14781295252749105,0.4963768115942029,24.5,1.0,sharpe=0.15<0.2
OP/USD,2h,8,4,0.018,ternary,105,16196,0.6809706100271672,0.15763151395406272,0.16139787601877006,0.9881943100815183,6.266242346116662,False,2.0,1.0,0.5304672897196262,-0.0028613085612612848,-0.007405124461717442,0.41379310344827586,29.0,0.0,"prof=0%<34%, sharpe=-0.01<0.2"
OP/USD,4h,12,3,0.012,ternary,105,7999,0.5335666958369796,0.22552819102387797,0.2409051131391424,0.967032967103646,6.24091403636955,False,1.0,1.0,0.3521772345301757,0.011577731284149195,0.3187979171946089,0.42857142857142855,14.0,1.0,acc=0.35<0.36
DOGE/USD,8h,12,2,0.018,ternary,105,5275,0.6853080568720379,0.15222748815165876,0.16246445497630332,0.9674698796214436,6.177174583790458,False,2.0,1.0,0.2818713450292398,0.010743388114310437,0.2271745837904575,0.5,4.0,1.0,acc=0.28<0.36
ARB/USD,1d,48,2,0.05,ternary,105,873,0.7628865979381443,0.11225658648339061,0.12485681557846506,0.9468599036057551,6.173758388275025,False,2.0,1.0,0.19008264462809918,0.005681344649190214,0.2237583882750245,0.5,4.0,1.0,acc=0.19<0.36
