fold,train_start,test_start,test_end,accuracy,total_return,sharpe_ratio,max_drawdown,win_rate,n_trades,weights
1,0,10080,11400,0.2856060606060606,-0.09549324525541833,-3.3203384200513373,-0.1263917136314366,0.3305084745762712,118,"[np.float64(0.0), np.float64(1.0), np.float64(0.0)]"
2,1320,11400,12720,0.24242424242424243,-0.11343026291879614,-6.22217969168889,-0.12624220543966821,0.25316455696202533,79,"[np.float64(0.0), np.float64(0.75), np.float64(0.25)]"
3,2640,12720,14040,0.17727272727272728,-0.07108406729305279,-4.046125603622304,-0.11872718454780166,0.2948717948717949,78,"[np.float64(0.0), np.float64(0.35000000000000003), np.float64(0.6499999999999999)]"
4,3960,14040,15360,0.45151515151515154,-0.044278132071881006,-5.906494435481989,-0.05156808952104897,0.23809523809523808,42,"[np.float64(0.029999999999999943), np.float64(0.72), np.float64(0.2500000000000001)]"
5,5280,15360,16680,0.36666666666666664,-0.07001354328875169,-6.336338374414766,-0.07352519315365316,0.3013698630136986,73,"[np.float64(0.0), np.float64(1.0), np.float64(0.0)]"
6,6600,16680,18000,0.22727272727272727,-0.07969984867832246,-5.20322684174337,-0.08161853995884667,0.22972972972972974,74,"[np.float64(0.049999999999999864), np.float64(0.5800000000000001), np.float64(0.3700000000000001)]"
7,7920,18000,19320,0.20833333333333334,-0.07021970279198285,-6.379890868298909,-0.07221138306582364,0.2777777777777778,72,"[np.float64(0.05999999999999986), np.float64(0.86), np.float64(0.08000000000000018)]"
8,9240,19320,20640,0.3303030303030303,-0.011948315105160872,-3.2885239951267304,-0.01704922303691537,0.3157894736842105,19,"[np.float64(0.029999999999999943), np.float64(0.0), np.float64(0.9700000000000001)]"
9,10560,20640,21960,0.47954545454545455,-0.003676080660631851,-1.9938897624038467,-0.007603884485594225,0.25,4,"[np.float64(0.0), np.float64(0.05), np.float64(0.95)]"
10,11880,21960,23280,0.7681818181818182,0.023418862370038006,3.4601038848054695,-0.009066439461486978,1.0,2,"[np.float64(0.99), np.float64(0.0), np.float64(0.010000000000000009)]"
11,13200,23280,24600,0.634090909090909,-0.003852339397664582,-1.3506731721297667,-0.006933051531806469,0.3333333333333333,3,"[np.float64(0.77), np.float64(0.05999999999999994), np.float64(0.17000000000000004)]"
12,14520,24600,25920,0.6234848484848485,0.0004957533345768752,0.08168840735580125,-0.027795674733148756,0.4,10,"[np.float64(0.9), np.float64(0.0), np.float64(0.09999999999999998)]"
13,15840,25920,27240,0.3878787878787879,-0.037214809130148754,-3.4084433892488177,-0.05629080307936118,0.25806451612903225,31,"[np.float64(0.6299999999999999), np.float64(0.17999999999999985), np.float64(0.19000000000000025)]"
14,17160,27240,28560,0.48484848484848486,-0.0717841742000377,-7.903021532528714,-0.07255386682402304,0.2676056338028169,71,"[np.float64(0.93), np.float64(0.00999999999999994), np.float64(0.06000000000000001)]"
15,18480,28560,29880,0.3553030303030303,-0.017845274908475404,-1.210242460980604,-0.05134631049995579,0.39473684210526316,38,"[np.float64(0.32999999999999996), np.float64(0.0), np.float64(0.67)]"
16,19800,29880,31200,0.4492424242424242,-0.005545915794876055,-1.1460450298399358,-0.011151767905224177,0.4,10,"[np.float64(0.0), np.float64(0.25), np.float64(0.75)]"
17,21120,31200,32520,0.36363636363636365,-0.08661783384873416,-6.221811101587785,-0.09128675321546616,0.2571428571428571,70,"[np.float64(0.5799999999999998), np.float64(0.3699999999999999), np.float64(0.050000000000000266)]"
18,22440,32520,33840,0.5371212121212121,-0.040619197854728555,-6.0488009950467,-0.040619197854728555,0.19230769230769232,26,"[np.float64(0.0), np.float64(1.0), np.float64(0.0)]"
19,23760,33840,35160,0.2909090909090909,-0.032135338461870194,-2.6550046225810275,-0.03461435317635143,0.34210526315789475,38,"[np.float64(0.0), np.float64(0.35000000000000003), np.float64(0.6499999999999999)]"
20,25080,35160,36480,0.3325757575757576,-0.005805004554830884,-0.7738497063477601,-0.017773150772258713,0.36,25,"[np.float64(0.0), np.float64(0.15000000000000002), np.float64(0.85)]"
21,26400,36480,37800,0.33106060606060606,-0.07207035878874213,-10.120762890769528,-0.07442259321453003,0.21212121212121213,66,"[np.float64(0.20999999999999996), np.float64(0.55), np.float64(0.24)]"
22,27720,37800,39120,0.6401515151515151,-0.002220744759818626,-2.899091172090951,-0.002732443650338159,0.0,1,"[np.float64(0.5900000000000001), np.float64(0.0), np.float64(0.4099999999999999)]"
23,29040,39120,40440,0.6234848484848485,-0.023044660337429013,-3.7036171368210327,-0.025525436626427173,0.0,4,"[np.float64(1.0), np.float64(0.0), np.float64(0.0)]"
24,30360,40440,41760,0.5348484848484848,-0.025986680543904003,-3.513903305151832,-0.02925294042841263,0.2,10,"[np.float64(0.6900000000000001), np.float64(0.18999999999999995), np.float64(0.12)]"
